VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
6324,8114,Matthew Edwin,72,M,False
6325,8117,Tejas Bhat,74,M,False
6326,8118,Neelima Toor,68,F,False
6327,8119,Arunima Oommen,67,M,False
6328,8120,Robert Chauhan,43,F,False
6329,8121,Amruta Sani,14,F,False
6330,8122,Tejas Shenoy,74,M,False
6331,8122,Krishna Sachar,75,M,True
6332,8123,Rushil Tailor,49,M,False
6333,8123,Meghana Patil,79,F,False
6334,8124,Aarnav Bera,11,T,False
6335,8124,Oliver Date,19,M,False
6336,8126,Frederick Randhawa,60,M,False
6337,8129,Brinda Om,55,F,False
6338,8130,Qarin Taneja,74,F,False
6339,8130,Xalak Shanker,68,M,False
6340,8131,Max Sabharwal,80,M,False
6341,8133,Anusha Yogi,18,F,False
6342,8133,Udyati Naidu,58,F,False
6343,8134,Aarna Mutti,58,F,False
6344,8136,Dalbir Naik,45,F,False
6345,8137,Diya Naidu,14,F,False
6346,8138,Tanish Anand,31,F,False
6347,8140,Nathaniel Mandal,70,M,False
6348,8140,Chasmum Basak,53,M,False
6349,8142,Sai Hegde,39,M,False
6350,8142,Ekbal Chawla,59,F,False
6351,8143,Bakhshi Agarwal,62,M,False
6352,8143,Odika Manda,26,M,False
6353,8144,Robert Badal,64,M,False
6354,8146,Onveer Issac,74,F,False
6355,8147,Varsha Tata,73,M,False
6356,8147,Rudra Dua,17,F,False
6357,8148,Eesha Mani,65,M,False
6358,8149,Vasana Deo,52,F,False
6359,8151,Kamala Viswanathan,43,F,False
6360,8152,Yasti Dua,74,M,False
6361,8152,Falak Chowdhury,47,M,False
6362,8153,Adweta Mandal,18,M,False
6363,8154,Reyansh Yohannan,76,F,False
6364,8156,Warinder Shroff,6,M,False
6365,8156,Mahika D’Alia,76,F,False
6366,8158,Yatin Master,48,F,False
6367,8158,Leela Tripathi,57,M,False
6368,8160,Bhavna Bhattacharyya,8,M,False
6369,8160,Samuel Kapur,76,F,False
6370,8162,Urishilla Tripathi,60,F,False
6371,8162,Amrita Srinivas,17,M,False
6372,8163,Rachit Datta,57,M,False
6373,8164,Chasmum Purohit,69,F,False
6374,8165,Warinder Brahmbhatt,28,F,False
6375,8166,Harsh Kala,37,F,False
6376,8166,Ekavir Master,42,F,False
6377,8171,Dakshesh Kaul,66,F,False
6378,8173,Ethan Date,32,F,False
6379,8174,Urishilla Sastry,12,F,False
6380,8175,Ati Mital,63,F,False
6381,8177,Charles Memon,70,M,False
6382,8177,Lekha Din,75,M,False
6383,8178,Reyansh Naidu,27,M,False
6384,8180,Amruta Ganesh,33,M,False
6385,8182,Maanav Baral,18,M,False
6386,8184,Harrison Samra,17,M,False
6387,8186,Michael Contractor,80,F,False
6388,8186,Shivansh Warrior,38,M,False
6389,8189,Ucchal Dhillon,47,F,False
6390,8190,Zaid Kata,28,F,False
6391,8191,Janaki Sarin,64,F,False
6392,8194,Gaurangi Bose,19,F,False
6393,8194,Qarin Mander,77,M,False
6394,8195,Alexander Sankaran,68,F,False
6395,8196,Dhruv Iyengar,47,M,False
6396,8197,Odika Roy,75,M,False
6397,8198,Ikshita Sha,57,M,False
6398,8199,Qabil Memon,74,M,False
6399,8202,Omaja Apte,77,F,False
6400,8203,Ekiya Mitter,40,F,False
6401,8203,Nidra Raja,18,M,False
6402,8205,Arjun Bansal,42,M,False
6403,8207,Chandresh Bhatia,76,F,False
6404,8208,Jagrati Karnik,18,F,False
6405,8208,Jeevika Swaminathan,17,F,False
6406,8209,Jalsa Mohan,56,F,False
6407,8210,Lakshmi Dhar,72,F,False
6408,8210,Urishilla Mander,53,F,False
6409,8214,Harita Zachariah,31,F,False
6410,8214,Hredhaan Rai,38,F,False
6411,8215,Jalsa Khanna,7,F,False
6412,8217,Zayan Desai,24,F,False
6413,8218,Qasim Kale,10,M,False
6414,8222,Fariq Saraf,44,F,False
6415,8222,Mitali Loke,18,M,False
6416,8224,Darpan Bhargava,76,F,False
6417,8224,Om Agate,33,F,False
6418,8225,Kala Bahri,17,M,False
6419,8227,Nisha Jhaveri,42,M,False
6420,8228,Keya Rao,35,M,False
6421,8229,Nitesh Dhaliwal,37,F,False
6422,8232,Vincent Ravel,77,F,False
6423,8233,Vrishti Shukla,79,M,False
6424,8234,Banjeet Kakar,11,M,False
6425,8234,Dhruv Babu,51,F,False
6426,8237,Patrick Sidhu,20,F,False
6427,8237,Patrick Bains,44,F,False
6428,8238,Yash Mann,42,F,False
6429,8240,Amol Tata,28,F,False
6430,8243,Krish Dutt,10,F,False
6431,8244,David Yogi,38,M,False
6432,8244,Vincent Barad,33,F,False
6433,8245,Rajata Naidu,21,M,False
6434,8246,Janya Mahajan,75,M,False
6435,8246,Lohit Bail,50,F,False
6436,8248,Jhalak Nori,68,F,False
6437,8248,Vrishti Salvi,26,M,False
6438,8250,Samesh Rastogi,14,M,False
6439,8252,Vasana Chada,11,M,False
6440,8258,Jonathan Kumer,23,F,False
6441,8259,Kiaan Kulkarni,17,F,False
6442,8260,Jeremiah Vig,38,F,False
6443,8260,Matthew Sekhon,51,M,False
6444,8262,Liam Chand,7,F,False
6445,8264,Vansha Tella,58,F,False
6446,8266,Pavani Modi,71,M,False
6447,8267,Warinder Mukhopadhyay,36,M,False
6448,8269,Hema Gade,43,F,False
6449,8269,Girish Chopra,18,M,False
6450,8270,Hemal Gola,41,F,False
6451,8270,Aashi Mangat,55,F,False
6452,8271,Harinakshi Sastry,9,F,False
6453,8272,Garima Kant,35,F,False
6454,8274,Panini Johal,28,F,False
6455,8276,Leena Sur,41,F,False
6456,8276,Bhavini Mohanty,69,F,False
6457,8277,Jackson Natarajan,26,M,False
6458,8279,Reva Raval,28,F,False
6459,8280,Saksham Jhaveri,60,F,False
6460,8281,Manya Kala,24,F,False
6461,8284,Chavvi Chatterjee,64,F,False
6462,8287,Ekapad Majumdar,16,F,False
6463,8287,Divya Misra,50,M,False
6464,8288,Dakshesh Rattan,52,F,False
6465,8289,Girindra Thaker,75,M,False
6466,8289,Alka Solanki,52,M,False
6467,8290,Faras Shan,80,F,False
6468,8291,Hamsini Andra,62,F,False
6469,8292,Amaira Randhawa,56,F,False
6470,8293,Ikbal Gopal,25,M,False
6471,8294,Vedika Hayer,54,F,False
6472,8296,Yauvani Dhaliwal,54,F,False
6473,8297,Viraj Subramaniam,48,M,False
6474,8299,Riya Vohra,64,F,False
6475,8300,Baghyawati Kar,19,M,False
6476,8301,Maya Radhakrishnan,10,F,False
6477,8301,Hemani Gour,31,F,False
6478,8302,Urvi Rama,23,F,False
6479,8302,Jhalak Devan,39,F,False
6480,8306,Gunbir Chopra,65,T,False
6481,8307,Yatan Das,13,M,False
6482,8308,Xiti Palan,23,M,False
6483,8309,Amol Sinha,24,M,False
6484,8309,Aditya Nayar,46,M,False
6485,8310,Tristan Pillai,16,F,False
6486,8310,Jagvi Dhingra,56,F,False
6487,8311,Yauvani Mandal,21,F,False
6488,8314,Urvashi Mall,17,F,False
6489,8315,Kritika Guha,17,F,False
6490,8315,Daksha Chandran,12,M,False
6491,8316,Anjali Sama,73,F,False
6492,8317,Azad Shanker,80,F,False
6493,8318,Urvashi Dalal,66,M,False
6494,8319,Arya Pillay,41,F,False
6495,8319,Ria Mahal,44,F,False
6496,8320,Ekani Kulkarni,29,M,False
6497,8321,Dhriti Lalla,40,F,False
6498,8322,Balvan Karnik,12,M,False
6499,8323,Mitesh Deshmukh,21,M,False
6500,8326,Aarav Banerjee,74,M,False
6501,8327,Luke Boase,47,M,False
6502,8327,Vivaan Morar,41,M,False
6503,8330,Jackson Chatterjee,41,M,False
6504,8334,Nisha Chadha,65,M,False
6505,8335,Oeshi Raman,37,F,False
6506,8335,Hema Shukla,54,M,False
6507,8337,Siya Ramesh,30,M,False
6508,8339,Hema Nori,68,M,False
6509,8340,Hiral Gulati,32,M,False
6510,8341,Azad Ramachandran,57,F,False
6511,8342,Mekhala Thaman,13,M,False
6512,8345,Theodore Luthra,55,M,False
6513,8348,Chaitanya Bhasin,6,M,False
6514,8348,Sathvik Kothari,62,F,False
6515,8350,Banjeet Majumdar,7,M,False
6516,8351,Urishilla Rana,77,F,False
6517,8351,Meera Yogi,69,F,False
6518,8352,Rudra Vyas,75,F,False
6519,8355,Indira Sarma,48,F,False
6520,8355,Ati Maharaj,69,F,False
6521,8356,Urmi Dave,43,M,False
6522,8357,Hemani Mand,12,M,False
6523,8358,Dev Bhasin,18,F,False
6524,8358,Gaurika Pau,42,M,False
6525,8360,Sudiksha Saini,45,M,False
6526,8360,Kevin Sridhar,41,M,False
6527,8361,Ekantika Natarajan,46,M,False
6528,8361,Mason Khare,29,F,False
6529,8362,Aayush Sharaf,8,M,False
6530,8363,Daksh Balan,58,M,False
6531,8365,Jason Rajan,25,F,False
6532,8366,Vedhika Mishra,41,F,False
6533,8366,Balveer Narayan,74,M,False
6534,8367,Mitali Ramachandran,70,M,False
6535,8368,Agastya Garg,67,F,False
6536,8368,Oni Varty,38,F,False
6537,8369,Chakradev Mall,65,M,False
6538,8370,Samar Dutt,50,M,False
6539,8370,Vrishti Issac,77,T,False
6540,8372,Warhi Mahal,59,M,False
6541,8377,Saumya Pai,48,F,False
6542,8378,Samar Atwal,39,M,False
6543,8379,Owen Mangat,65,F,False
6544,8380,Inaya Sarin,12,M,False
6545,8381,Dayita Lata,20,M,False
6546,8381,Christopher Ramakrishnan,66,F,False
6547,8384,Azaan Kurian,71,M,False
6548,8385,Mason Gade,72,F,False
6549,8387,Avni Prabhakar,24,F,False
6550,8388,Unni Bal,39,F,False
6551,8388,Vedika Kalla,24,F,False
6552,8390,Prisha Karan,79,F,False
6553,8390,Madhav Kapadia,45,M,False
6554,8391,Sathvik Warrior,54,M,False
6555,8392,Megha Varghese,42,F,False
6556,8393,Yadavi Kamdar,57,F,False
6557,8394,Tara Tella,23,F,False
6558,8394,Jyoti Sibal,16,F,False
6559,8395,Neha Sant,78,F,True
6560,8396,Gagan Dalal,24,M,False
6561,8398,Chameli Murthy,64,F,False
6562,8402,Meera Nagar,68,F,False
6563,8403,Jason Manda,53,F,False
6564,8404,Vrishti Yogi,79,F,False
6565,8405,Vritti Sahni,19,F,False
6566,8406,Quincy Wali,24,M,False
6567,8407,Deepa Naidu,31,F,False
6568,8408,Ojasvi De,13,M,False
6569,8411,Ekalinga Nayar,73,F,False
6570,8411,Oliver Srivastava,28,M,False
6571,8413,Kashvi Shenoy,64,F,False
6572,8413,Garima Sibal,64,M,False
6573,8414,Bahadurjit Konda,6,M,False
6574,8415,Pranit Pandya,24,F,False
6575,8415,Nitara Sarin,78,F,False
6576,8416,Ekantika Chopra,76,M,False
6577,8417,Tarak Kuruvilla,76,F,False
6578,8419,Upkaar Seshadri,76,F,False
6579,8419,Nakul Borah,16,M,False
6580,8420,Manan Sastry,39,F,False
6581,8421,Triya Kanda,14,F,False
6582,8422,Girish Sankar,52,F,False
6583,8423,Siya Nath,42,F,False
6584,8424,Mitesh Mukherjee,69,M,False
6585,8425,Nitesh Sodhi,76,F,False
6586,8426,Qadim Merchant,61,F,False
6587,8428,Wyatt Sarkar,70,M,False
6588,8428,Champak Manne,32,M,False
6589,8429,Urvashi Saxena,53,F,False
6590,8430,Joshua Golla,55,F,False
6591,8433,Daniel Vala,63,F,False
6592,8434,Ishanvi Sachdeva,74,M,False
6593,8434,Vidhi Bava,38,F,False
6594,8435,Garima Chopra,45,F,False
6595,8436,Oviya Raj,58,T,False
6596,8436,Rajata Wason,8,F,False
6597,8437,Teerth Jaggi,65,M,False
6598,8439,Pushti Krishnamurthy,37,F,False
6599,8440,Aachal Mukhopadhyay,44,F,False
6600,8442,Januja Borah,80,F,False
6601,8443,Avni Sahni,37,M,False
6602,8444,Umang Ramesh,7,M,False
6603,8445,Harsh Oak,29,M,False
6604,8446,Ishanvi Narain,63,M,False
6605,8446,Devansh Dua,46,M,False
6606,8447,Jhalak Manda,47,M,False
6607,8447,Maya Tak,46,F,False
6608,8448,Varsha Yogi,9,M,False
6609,8450,Jairaj Rao,30,M,False
6610,8451,Gaurang Madan,51,M,False
6611,8452,Madhav Jhaveri,37,M,False
6612,8453,Joshua Balan,30,F,False
6613,8454,Sachi Arora,21,F,False
6614,8454,Oviya Nazareth,46,M,False
6615,8458,Jagrati Bhakta,80,M,False
6616,8458,Aachal Grover,51,M,False
6617,8459,Utkarsh Ganesan,71,F,False
6618,8460,Gaurika Baral,10,M,False
6619,8462,Qushi Dube,63,M,False
6620,8464,Ira Tailor,50,F,False
6621,8464,Devika Balasubramanian,51,M,False
6622,8467,Neel Tailor,44,T,False
6623,8467,Tanish Cheema,22,F,False
6624,8468,Diya Sachdev,16,M,False
6625,8471,Ronith Patel,18,F,False
6626,8472,Hamsini Rau,6,M,False
6627,8473,Gaurang Goda,34,M,False
6628,8474,Balendra Verma,55,F,False
6629,8477,Gavin Dar,53,M,False
6630,8477,Sanaya Mander,42,M,False
6631,8478,Keya Srivastava,60,F,False
6632,8479,Adweta Brahmbhatt,27,M,False
6633,8480,Gopal Kunda,44,M,False
6634,8481,Arin Srinivas,53,F,False
6635,8483,Gautam Mahal,13,F,False
6636,8484,Aayush Sengupta,52,M,False
6637,8485,Kala D’Alia,58,F,False
6638,8485,Ijaya Gola,41,F,False
6639,8488,Radha Dyal,60,T,False
6640,8488,Darpan Narasimhan,52,F,False
6641,8489,Dakshesh Mishra,18,F,False
6642,8492,Zashil Dasgupta,56,M,False
6643,8493,Girik Tara,57,F,False
6644,8494,Reyansh Aurora,80,M,False
6645,8494,Veda Sule,39,M,False
6646,8495,Samuel Baria,66,T,False
6647,8496,Yug Rastogi,43,M,False
6648,8497,Gaurav Bassi,65,F,False
6649,8498,Balveer Banerjee,38,F,False
6650,8499,Ayush Singhal,9,F,False
6651,8500,Xiti Ram,78,F,False
6652,8501,Udyati Mitra,7,M,False
6653,8501,Ekaraj Pant,76,M,False
6654,8502,Vansha Mittal,72,M,False
6655,8502,Sarthak Bhattacharyya,57,F,False
6656,8504,Nitesh Joshi,78,M,False
6657,8504,Zarna Sachdeva,66,F,False
6658,8506,Ekaraj Acharya,40,M,False
6659,8507,Chasmum Patil,63,M,False
6660,8507,Nakul Vyas,76,F,False
6661,8508,Charita More,74,M,False
6662,8510,Advik Bakshi,43,F,False
6663,8511,Ria Khosla,77,M,False
6664,8513,Ekaraj Babu,61,F,False
6665,8515,Ikshita Jani,35,M,False
6666,8517,Manya Dara,71,M,False
6667,8517,Yug Venkataraman,33,F,False
6668,8519,Girindra Shetty,62,F,False
6669,8520,Chandresh Ramesh,79,M,False
6670,8521,George Rana,8,F,False
6671,8523,Harsh Kale,17,F,False
6672,8523,Gaurika Bora,12,F,False
6673,8524,Rachana Dubey,57,F,False
6674,8524,Pooja Purohit,34,F,False
6675,8526,Rajata Narasimhan,77,F,False
6676,8527,Simon Dass,31,M,False
6677,8529,Radhika Jayaraman,13,F,False
6678,8529,Zayyan Agate,30,F,False
6679,8531,Anjali Chaudhary,8,M,False
6680,8532,Owen Deshmukh,18,F,False
6681,8534,Sara Mane,34,M,False
6682,8537,Chandran Kala,28,M,False
6683,8541,Farhan Parikh,19,F,False
6684,8541,Radhika Arya,70,F,False
6685,8542,Hredhaan Mohanty,51,M,False
6686,8543,Advika Walia,55,M,False
6687,8543,Sudiksha Subramaniam,78,F,False
6688,8544,Janani Rau,66,M,False
6689,8545,Omkaar Saxena,17,M,False
6690,8547,Aishani Pathak,34,F,False
6691,8548,Chandresh Merchant,5,M,False
6692,8549,Shivani Patel,62,F,False
6693,8551,Chaitaly Basak,66,M,False
6694,8552,Mason Dugar,16,F,False
6695,8553,Anika Shah,69,F,False
6696,8555,Jagvi Parikh,31,T,False
6697,8556,Ucchal Nagar,7,F,False
6698,8557,Urishilla Hora,45,F,False
6699,8558,Vritti Mangal,41,F,False
6700,8560,Ayaan Upadhyay,48,F,False
6701,8561,Jagat Bava,78,M,False
6702,8561,Wyatt Desai,72,F,False
6703,8563,Vasana Ben,79,F,False
6704,8564,Manthan Dhillon,68,F,False
6705,8565,Amara Sathe,36,F,False
6706,8566,Daksh Sem,72,F,False
6707,8567,Jagat Gill,48,F,False
6708,8568,Manan Sur,79,F,False
6709,8569,Liam Buch,39,F,False
6710,8569,Hredhaan Sachar,19,M,False
6711,8570,Kala Ray,24,M,False
6712,8571,Anirudh Edwin,67,M,False
6713,8572,Samaksh Chopra,44,M,False
6714,8573,Ekani Raja,15,M,False
6715,8575,Wriddhish Ramanathan,39,F,False
6716,8576,Max Saini,18,M,False
6717,8577,Dayita Gola,27,F,False
6718,8577,Gavin Choudhary,72,F,False
6719,8582,Ekiya Chaudhry,40,F,False
6720,8585,Dipta Purohit,19,F,False
6721,8586,Chakradev Seshadri,26,F,False
6722,8588,Karan Talwar,9,F,False
6723,8590,Banjeet Ahuja,42,F,False
6724,8591,Gabriel Gandhi,19,M,False
6725,8591,Vivaan Bawa,45,F,False
6726,8592,Yashawini Sule,66,F,False
6727,8592,Devansh Bhatnagar,17,F,False
6728,8593,Balvan Rege,69,T,False
6729,8593,Yauvani Jayaraman,52,F,False
6730,8595,Dipta Garg,35,M,False
6731,8596,Oni Mitter,9,M,False
6732,8597,Chakradev Khosla,45,F,False
6733,8598,Alexander Samra,37,F,False
6734,8599,Advay Mander,39,F,False
6735,8599,Warhi Chaudhuri,24,M,False
6736,8600,Luke Dhaliwal,53,M,False
6737,8600,Varsha Bhatt,68,F,False
6738,8601,Lipika Balan,62,M,False
6739,8601,Gavin Tank,7,F,False
6740,8603,Rajata Chopra,9,M,False
6741,8608,Meera Grover,63,M,False
6742,8609,Gabriel Rajan,61,F,False
6743,8610,Yashvi Bala,18,M,False
6744,8610,Chanchal Bhandari,53,F,False
6745,8612,Rehaan Dhingra,16,F,False
6746,8614,Orinder Majumdar,16,F,False
6747,8614,Frederick Dasgupta,50,M,False
6748,8615,Girik Pal,17,F,False
6749,8618,Daksha Kapadia,62,M,False
6750,8619,Max Vig,9,F,False
6751,8620,Bahadurjit Apte,35,F,False
6752,8621,Praneel Bhatti,30,M,False
6753,8622,Mitesh Gala,73,F,False
6754,8624,Karan Kapur,50,M,False
6755,8625,Chakradev Dayal,65,F,False
6756,8625,Sarthak Sangha,27,M,False
6757,8626,Meera Pal,28,F,False
6758,8627,Aachal Dube,80,F,False
6759,8628,Kamya Choudhary,12,M,False
6760,8629,Vedika Karpe,26,F,False
6761,8632,Liam Balasubramanian,35,M,False
6762,8634,Samuel Mahal,25,F,False
6763,8635,Ira Kalita,75,F,False
6764,8637,Rishi Shankar,31,M,False
6765,8639,Adya Dara,71,M,False
6766,8640,Samesh Tella,73,F,False
6767,8642,Gaurang Purohit,25,M,False
6768,8642,Farhan Verma,64,F,False
6769,8643,Theodore Bedi,31,F,False
6770,8644,Balvan Dash,40,M,False
6771,8646,Yatan Dar,33,M,False
6772,8646,Bahadurjit Keer,57,F,False
6773,8649,Veda Soman,42,F,False
6774,8649,Chaitaly Shukla,63,M,False
6775,8650,Ekavir Nadig,14,M,False
6776,8651,Upkaar Nanda,46,M,False
6777,8652,Yoshita Mohan,46,M,False
6778,8653,Matthew Gulati,31,M,False
6779,8656,Maya Gopal,9,M,False
6780,8657,Jeevika Bakshi,5,F,False
6781,8659,Raghav Dube,48,M,False
6782,8659,Dayita Naidu,18,F,False
6783,8660,Tamanna Rattan,68,F,False
6784,8660,Zayyan Sridhar,71,F,False
6785,8661,Aayush Som,8,F,False
6786,8663,Kavya Chokshi,39,F,False
6787,8664,Janani Bhatnagar,26,F,False
6788,8666,Nidhi Agate,46,M,False
6789,8667,Krish Prabhu,30,M,False
6790,8668,Harinakshi Nayar,11,M,False
6791,8673,Gaurang Sarin,8,F,False
6792,8673,Warjas Pal,60,F,False
6793,8675,Anay Sachar,13,F,False
6794,8676,Jeremiah Walia,47,M,False
6795,8676,Tejas Sehgal,52,F,False
6796,8677,Darpan Mital,65,F,False
6797,8679,Bhavya Behl,30,F,False
6798,8680,Nikita Narasimhan,68,F,False
6799,8680,Farhan Choudhary,64,F,True
6800,8681,Reyansh Lata,67,F,False
6801,8682,Adweta Wason,34,M,False
6802,8683,Nimrat Nagar,69,M,False
6803,8684,Isha Arora,73,T,False
6804,8684,Inaya Gara,61,M,False
6805,8685,Daniel Dalal,25,F,False
6806,8688,Bhavini Rao,59,F,False
6807,8689,Samaksh Pal,27,M,False
6808,8691,Pavani Aurora,31,M,False
6809,8692,Daksha Thakur,27,F,False
6810,8693,Onkar Pau,22,F,False
6811,8695,Gavin Hora,13,F,False
6812,8695,Ucchal Bose,15,M,False
6813,8696,Naksh Chaudhari,18,F,False
6814,8696,Lakshmi Kala,51,M,False
6815,8697,Victor Chandra,34,F,False
6816,8698,Jonathan Pandya,6,F,False
6817,8698,Balvan Krish,59,F,False
6818,8699,Rajata Wagle,63,M,False
6819,8700,Urishilla Dar,11,F,False
6820,8701,Wyatt Lanka,13,M,False
6821,8702,Noah Chopra,51,M,False
6822,8702,Nitara Butala,26,F,False
6823,8703,Vamakshi Zachariah,14,F,False
6824,8704,Baghyawati Jha,9,F,False
6825,8705,Tanish Sethi,35,M,False
6826,8705,Joshua Chaudry,36,M,False
6827,8706,Ekalinga Contractor,11,F,False
6828,8710,Nidra Pradhan,12,F,False
6829,8711,Gaurika Dhar,43,F,False
6830,8712,Riya Konda,8,M,False
6831,8713,Kamala Munshi,31,M,False
6832,8715,Dalbir Banerjee,32,M,False
6833,8716,Amruta Swaminathan,54,M,False
6834,8718,Janya Dar,47,M,False
6835,8719,Upadhriti Morar,75,F,False
6836,8719,Aadhya Chopra,67,F,False
6837,8720,Vasana Dass,69,M,False
6838,8725,Chakrika Vig,61,M,False
6839,8725,Samar Kata,30,M,False
6840,8726,Falan Rajagopal,46,F,False
6841,8727,Robert Banerjee,53,M,False
6842,8727,Bahadurjit Mangat,72,F,False
6843,8728,Faris Rao,53,M,False
6844,8729,Indrajit Thaman,66,F,False
6845,8730,Charan Solanki,21,F,False
6846,8731,Xavier Chakrabarti,42,M,False
6847,8732,Gayathri Mittal,67,F,False
6848,8733,Meera Buch,54,F,False
6849,8733,Idika Ramakrishnan,71,F,False
6850,8734,Ethan Sani,47,M,False
6851,8735,Lakshit Raj,19,F,False
6852,8735,Balhaar Warrior,54,F,False
6853,8736,Hema Suresh,39,M,False
6854,8738,Onkar Parmer,8,F,False
6855,8739,Gaurika Bahri,48,F,False
6856,8742,Krishna Sama,73,F,False
6857,8743,Chandresh Hayer,28,F,False
6858,8744,William Batta,75,M,False
6859,8745,Upasna Palan,39,M,False
6860,8748,Aarna Sha,56,F,False
6861,8749,Manbir Bakshi,66,F,False
6862,8750,Chaitaly Bajwa,18,F,False
6863,8752,Vedhika Chahal,49,M,False
6864,8755,Ekaja Menon,15,M,False
6865,8757,Rushil Shah,58,M,False
6866,8758,Abha Shere,37,M,False
6867,8759,Amruta Taneja,76,F,False
6868,8760,Advay Bhandari,20,M,False
6869,8760,Rachita Bala,49,F,True
6870,8761,Yatan Seshadri,50,F,False
6871,8761,Arin Sheth,10,F,False
6872,8762,Falan Ben,42,M,False
6873,8762,Raghav Kota,22,F,False
6874,8763,Elijah Keer,34,F,False
6875,8764,Agastya Gole,6,F,False
6876,8764,Jagvi Wason,44,M,False
6877,8766,Sneha Srivastava,75,M,False
6878,8769,Rachana Gaba,73,F,False
6879,8771,Ranbir Muni,54,F,False
6880,8772,Joshua Thaman,9,F,False
6881,8773,Anthony Dhawan,23,M,False
6882,8775,Bimala Pillai,9,M,False
6883,8776,Yahvi Agrawal,28,F,False
6884,8778,Upkaar Master,36,F,False
6885,8780,Oliver Kalla,18,M,False
6886,8781,Ekiya Chhabra,70,M,False
6887,8782,Qabil Bhat,50,F,False
6888,8783,Watika Gaba,71,F,False
6889,8784,Dev Chanda,59,F,False
6890,8784,Nirja Saxena,30,F,False
6891,8785,Dev Palan,45,F,False
6892,8787,Lekha Khosla,58,F,False
6893,8790,Bhanumati Sarna,20,M,False
6894,8793,Lila Gara,35,M,False
6895,8793,Qarin Bhasin,76,T,False
6896,8796,Hritik Shan,49,M,False
6897,8797,Faris Mitter,73,F,False
6898,8797,Chasmum Singhal,70,F,False
6899,8799,Girik Narain,50,F,False
6900,8800,Peter Shere,15,M,False
6901,8804,Yash Mohanty,73,M,False
6902,8804,Jasmit Jhaveri,36,M,False
6903,8806,Chaman Agrawal,73,F,False
6904,8807,Abhimanyu Hans,10,F,False
6905,8807,Manthan Uppal,35,F,False
6906,8809,Ati Bhattacharyya,23,M,False
6907,8809,Girindra Puri,69,F,False
6908,8810,Rishi Agate,48,T,False
6909,8813,Sarthak Gour,54,M,False
6910,8814,Yatin Anand,74,F,False
6911,8815,Dayita Rajan,33,M,False
6912,8817,Harita Wadhwa,44,F,False
6913,8819,Manya Nagi,18,F,False
6914,8820,Inaya Rama,55,M,False
6915,8821,Faraj Thakur,15,F,False
6916,8822,Ria Manne,42,F,False
6917,8822,Krisha De,65,M,False
6918,8823,Om Swaminathan,14,F,False
6919,8824,Sai Sachdeva,69,F,False
6920,8825,Oscar Jaggi,14,M,False
6921,8826,Turvi Saxena,69,F,True
6922,8826,Imaran Biswas,54,F,False
6923,8827,Aahana Bhardwaj,35,F,False
6924,8829,Anay Koshy,17,F,False
6925,8830,Garima Dasgupta,27,M,False
6926,8831,Balveer Sankar,52,M,False
6927,8831,Lakshmi Manda,37,F,False
6928,8833,Mugdha Rai,70,M,False
6929,8835,Gopal Dhawan,39,M,False
6930,8837,Eesha Koshy,13,F,False
6931,8838,Daniel Bumb,47,F,False
6932,8839,Waida Srivastava,72,F,False
6933,8839,Diya Sehgal,11,M,False
6934,8840,Jackson Ghose,33,F,False
6935,8844,Elijah Wable,11,M,False
6936,8845,Maanav Maharaj,64,M,False
6937,8846,George Majumdar,66,M,False
6938,8847,Ekansh Kant,79,M,False
6939,8847,Andrew Mannan,17,M,False
6940,8848,Logan Bains,58,M,False
6941,8849,Osha Bhatti,72,F,False
6942,8850,Rohan Gokhale,44,F,False
6943,8850,Indira Rastogi,53,M,False
6944,8851,Viraj Nadig,29,M,False
6945,8852,Tanay Arora,39,F,False
6946,8853,Ekanta Edwin,35,F,False
6947,8856,Qadim Nadig,40,T,False
6948,8857,Janaki Nadkarni,65,F,False
6949,8858,Nisha Vala,59,F,False
6950,8860,Ubika Thaman,66,F,False
6951,8862,Yug Dass,19,M,False
6952,8862,Finn Gala,54,F,False
6953,8863,Eshana Manne,43,F,False
6954,8864,Wazir More,32,F,False
6955,8864,Yash Kohli,50,F,False
6956,8865,Kritika Choudhury,72,F,False
6957,8865,Netra Hayer,56,M,False
6958,8866,Rohan Sawhney,48,F,False
6959,8867,Aachal Mandal,28,F,False
6960,8868,Ranbir Chandra,44,F,False
6961,8868,Maanav Bhatt,40,M,False
6962,8869,Neel Boase,17,M,False
6963,8875,Mitesh Bhagat,29,F,False
6964,8877,Omaja Dugar,15,F,False
6965,8877,Yashodhara Pal,54,F,False
6966,8878,Ubika Deo,28,F,False
6967,8879,Lila Gole,11,F,False
6968,8880,Dev Chad,24,M,False
6969,8881,Naveen Sem,34,F,False
6970,8885,Tripti Mitra,48,M,False
6971,8887,Gunbir Ganesh,74,F,False
6972,8887,Qarin Dora,73,F,False
6973,8888,Urmi Mittal,18,M,False
6974,8888,Indira Bajwa,10,M,False
6975,8889,Ekavir Banerjee,16,M,False
6976,8896,Ryan Kalla,26,M,False
6977,8897,Nirja Jani,14,F,False
6978,8898,Jagvi Gade,40,F,False
6979,8900,Urmi Sarkar,20,F,False
6980,8901,Samuel Murty,56,F,False
6981,8902,Lakshit Badal,7,M,False
6982,8902,Ekiya Yogi,23,F,False
6983,8903,Omkaar Tank,15,F,False
6984,8904,Deepa Chahal,26,M,False
6985,8906,Ishaan Sheth,30,F,False
