AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
23199,9344,Rishi Nayar,28,M,A4
23200,9345,Yashawini Zachariah,35,F,A1
23201,9345,Nihal Puri,40,M,A2
23202,9345,Michael Ratti,44,M,A3
23203,9345,Charles Pant,32,M,A4
23204,9346,Hitesh Krishnamurthy,45,M,A1
23205,9346,Ekaja Agate,43,F,A2
23206,9347,Bahadurjit Loyal,32,M,A1
23207,9348,Om Mital,39,M,A1
23208,9349,Benjamin Jayaraman,41,M,A1
23209,9349,Azaan Behl,19,M,A2
23210,9350,Anay Nath,24,M,A1
23211,9351,Lakshit Puri,45,M,A1
23212,9351,Avi Wason,41,M,A2
23213,9351,Dev Wagle,25,M,A3
23214,9351,Nakul Virk,43,M,A4
23215,9352,Mason Mistry,20,M,A1
23216,9353,Hemang Pal,41,M,A1
23217,9353,Udarsh Agarwal,32,M,A2
23218,9353,Manan Dar,38,M,A3
23219,9353,Unni Pau,30,F,A4
23220,9354,Naveen Sha,37,M,A1
23221,9354,Arjun Sood,25,M,A2
23222,9354,Nakul Kala,18,M,A3
23223,9355,Thomas Soman,23,M,A1
23224,9355,Fitan Aurora,42,M,A2
23225,9355,Henry Sethi,30,M,A3
23226,9356,Vanya Bhattacharyya,28,F,A1
23227,9357,Yashica Chadha,43,F,A1
23228,9358,Bakhshi Mahal,41,M,A1
23229,9358,Karan Narula,35,M,A2
23230,9358,Irya Agrawal,41,F,A3
23231,9359,Gaurika Suresh,36,F,A1
23232,9359,Yuvraj Dyal,46,M,A2
23233,9359,Naksh Bath,27,M,A3
23234,9360,Bakhshi Pandya,34,M,A1
23235,9360,Veer Kumer,40,M,A2
23236,9361,Yatin Badal,40,M,A1
23237,9361,Xavier Rajagopal,39,M,A2
23238,9361,Gaurika Banik,21,F,A3
23239,9362,Triya Shukla,47,F,A1
23240,9362,Daniel Nanda,28,M,A2
23241,9362,Jagdish Basu,42,M,A3
23242,9363,Chatura Khosla,39,M,A1
23243,9363,Faraj Singh,24,M,A2
23244,9363,Janaki Gola,34,F,A3
23245,9364,Nicholas Handa,22,M,A1
23246,9364,Hemangini Bhagat,37,F,A2
23247,9364,Shaurya Kanda,32,M,A3
23248,9364,Samaksh Dewan,30,M,A4
23249,9365,Aarini Nori,23,F,A1
23250,9365,Udarsh Khurana,33,M,A2
23251,9365,Chatura Roy,24,M,A3
23252,9365,Saksham Swamy,31,M,A4
23253,9366,Xavier Maharaj,22,M,A1
23254,9366,Jack Gulati,41,M,A2
23255,9367,Frado Setty,27,M,A1
23256,9368,Faqid Raman,23,M,A1
23257,9368,Shaurya Mandal,18,M,A2
23258,9368,Fariq Dasgupta,24,M,A3
23259,9369,Harsh Gupta,35,M,A1
23260,9370,Daniel Bhasin,44,M,A1
23261,9370,Ekapad Kaul,28,M,A2
23262,9370,Gaurav Suri,42,M,A3
23263,9370,Matthew Thaker,23,M,A4
23264,9371,Dominic Dayal,38,M,A1
23265,9371,Kai Pal,23,M,A2
23266,9372,Naveen Kaul,36,M,A1
23267,9372,Unnati Narang,36,F,A2
23268,9373,Elijah Mittal,31,M,A1
23269,9373,Sarthak Yohannan,42,M,A2
23270,9373,Chandresh Dhar,31,M,A3
23271,9373,Jairaj Sarraf,44,M,A4
23272,9374,Teerth Narasimhan,39,M,A1
23273,9374,Girik Bedi,36,M,A2
23274,9374,Vanya Ravel,24,F,A3
23275,9374,Gopal Ghose,43,M,A4
23276,9375,Daniel Zacharia,34,M,A1
23277,9375,Balendra Kala,26,M,A2
23278,9375,Anthony Chad,34,M,A3
23279,9375,Anirudh Subramanian,21,M,A4
23280,9376,Yash Walla,28,M,A1
23281,9377,Bimala Raj,22,F,A1
23282,9377,Shaurya Dube,39,M,A2
23283,9378,Faras Desai,19,M,A1
23284,9379,Imaran Kaur,37,M,A1
23285,9379,Wyatt Devi,40,M,A2
23286,9379,Rajeshri Rao,36,F,A3
23287,9380,Ansh Bakshi,40,M,A1
23288,9380,Chameli Nair,24,F,A2
23289,9380,Theodore Chad,29,M,A3
23290,9381,Patrick Chawla,24,M,A1
23291,9381,Frado Chatterjee,40,M,A2
23292,9381,Onkar Bahl,33,M,A3
23293,9381,Yashawini Swamy,33,F,A4
23294,9382,Mason Tiwari,18,M,A1
23295,9382,Rudra Kakar,28,M,A2
23296,9382,Samuel Sehgal,32,M,A3
23297,9383,Yug Mitter,37,M,A1
23298,9384,Wyatt Bhatt,26,M,A1
23299,9384,Gaurang Sankar,34,M,A2
23300,9384,Naveen Kade,24,M,A3
23301,9384,Osha Bahl,39,F,A4
23302,9385,Aashi Manne,23,F,A1
23303,9385,Ronith Sunder,24,M,A2
23304,9385,Daniel Oza,41,M,A3
23305,9385,Qushi Bhat,26,F,A4
23306,9386,Kala Datta,43,F,A1
23307,9386,Abeer Mohan,31,M,A2
23308,9386,Chatresh Ganesh,30,M,A3
23309,9387,Agastya Saran,37,M,A1
23310,9388,Alexander Barad,34,M,A1
23311,9388,Girish Mander,26,M,A2
23312,9388,Wridesh Krish,41,M,A3
23313,9389,Ekansh Jani,48,M,A1
23314,9389,Abdul Boase,39,M,A2
23315,9390,Anay Karnik,37,M,A1
23316,9391,Liam Konda,24,M,A1
23317,9391,Warinder Luthra,38,M,A2
23318,9391,Abeer Sant,22,M,A3
23319,9391,Aarnav Raja,48,M,A4
23320,9392,Nachiket Lall,25,M,A1
23321,9392,Siddharth Chaudhry,19,M,A2
23322,9392,Jagat Boase,38,M,A3
23323,9392,Azaan Gupta,44,M,A4
23324,9393,Henry Dalal,31,M,A1
23325,9394,Samarth Kota,19,M,A1
23326,9394,Laksh Manda,27,M,A2
23327,9395,Devansh Talwar,36,M,A1
23328,9395,Gaurang Nigam,21,M,A2
23329,9395,Tripti Rege,25,F,A3
23330,9396,Chaitanya Bandi,44,M,A1
23331,9396,Elijah Bath,43,M,A2
23332,9397,Christopher Taneja,32,M,A1
23333,9397,Jason Kapur,29,M,A2
23334,9397,Aryan Parikh,25,M,A3
23335,9398,Peter Rao,43,M,A1
23336,9398,Aryan Mandal,19,M,A2
23337,9399,Harrison Balasubramanian,30,M,A1
23338,9400,Bakhshi Devan,27,M,A1
23339,9400,Ikbal Lala,43,M,A2
23340,9400,Oliver Sathe,40,M,A3
23341,9401,Ronith Ahuja,34,M,A1
23342,9401,Gaurang Mall,42,M,A2
23343,9402,Zayan Dave,23,M,A1
23344,9402,Chandani Tara,35,F,A2
23345,9402,Yagnesh Mannan,43,M,A3
23346,9403,Manan Chopra,31,M,A1
23347,9403,Yatin Tandon,44,M,A2
23348,9403,Thomas Keer,29,M,A3
23349,9404,Divya Dara,38,F,A1
23350,9404,Advika Basak,35,F,A2
23351,9404,Gaurav Mahajan,28,M,A3
23352,9404,Onkar Kapadia,28,M,A4
23353,9405,Shaurya Gala,42,M,A1
23354,9405,Andrew Shetty,41,M,A2
23355,9406,Arunima Kata,42,F,A1
23356,9407,Zashil Ganesh,30,M,A1
23357,9407,Darpan Chanda,20,M,A2
23358,9408,Bahadurjit Kale,21,M,A1
23359,9408,Tanmayi Mane,32,F,A2
23360,9408,Samuel Magar,29,M,A3
23361,9409,Abeer Patil,29,M,A1
23362,9409,Champak Shroff,21,M,A2
23363,9410,Isaac Wadhwa,34,M,A1
23364,9411,Anirudh Hayre,25,M,A1
23365,9411,Harshil Srivastava,30,M,A2
23366,9412,Harish Viswanathan,28,M,A1
23367,9413,Brijesh Sankar,22,M,A1
23368,9414,Balendra Borah,41,M,A1
23369,9414,Zaid Bhatia,24,M,A2
23370,9414,Nakul Manda,28,M,A3
23371,9415,Upkaar Gara,30,M,A1
23372,9416,Sneha Amble,32,F,A1
23373,9416,Rushil Chaudhry,34,M,A2
23374,9416,Banjeet Lalla,36,M,A3
23375,9416,Baljiwan Raghavan,24,M,A4
23376,9417,Frederick Jaggi,40,M,A1
23377,9417,Noah Dube,21,M,A2
23378,9417,Varenya Goel,44,F,A3
23379,9417,George Kant,39,M,A4
23380,9418,Nitesh Cherian,22,M,A1
23381,9418,Saksham Kalla,22,M,A2
23382,9419,Ekbal Sarraf,30,M,A1
23383,9420,Karan Mahal,23,M,A1
23384,9420,Bachittar Sidhu,42,M,A2
23385,9420,Gaurang Barman,28,M,A3
23386,9420,Chaitaly Prabhakar,31,F,A4
23387,9421,Ranveer Srinivasan,36,M,A1
23388,9422,Aarush Bala,24,M,A1
23389,9422,Akshay Bhalla,20,M,A2
23390,9422,Gunbir Soman,41,M,A3
23391,9423,Luke Varty,34,M,A1
23392,9423,Mohini Dora,38,F,A2
23393,9424,Qarin Kara,30,M,A1
23394,9425,Veer Agarwal,47,M,A1
23395,9425,Tanish Bandi,31,M,A2
23396,9426,Rachit Nori,28,M,A1
23397,9426,Vamakshi Brar,47,F,A2
23398,9426,Harrison Mukhopadhyay,36,M,A3
23399,9427,Waida Toor,29,F,A1
23400,9427,Omkaar Banik,46,M,A2
23401,9427,Yatan Sami,20,M,A3
23402,9428,Sai Prabhakar,18,M,A1
23403,9428,Liam Mane,38,M,A2
23404,9428,Henry Bath,26,M,A3
23405,9428,Farhan Rai,45,M,A4
23406,9429,Chatura Sharaf,29,M,A1
23407,9429,Vincent Bhagat,21,M,A2
23408,9429,Yatin Sabharwal,29,M,A3
23409,9429,Kamya Tella,29,F,A4
23410,9430,Charan Sahni,37,M,A1
23411,9431,Jatin Bhatnagar,43,M,A1
23412,9432,Maanas Khanna,27,M,A1
23413,9432,Omkaar Brar,21,M,A2
23414,9432,Ekansh Borah,33,M,A3
23415,9432,Rohan Badal,33,M,A4
23416,9433,Meera Bhardwaj,29,F,A1
23417,9434,Shaurya Kunda,30,M,A1
23418,9434,Reyansh Nayak,32,M,A2
23419,9434,Kavya Yogi,40,F,A3
23420,9434,Baljiwan Dugar,25,M,A4
23421,9435,Rajata Gandhi,30,F,A1
23422,9436,Henry Bahl,30,M,A1
23423,9436,William Sachdev,43,M,A2
23424,9436,Champak Nagy,21,M,A3
23425,9436,Gabriel Pai,45,M,A4
23426,9437,Abhiram Mitra,30,M,A1
23427,9437,Ojas Kulkarni,26,M,A2
23428,9438,Nicholas Sunder,40,M,A1
23429,9439,Jatin Cheema,26,M,A1
23430,9439,George Sarna,32,M,A2
23431,9439,Anay Narula,43,M,A3
23432,9439,Matthew Dora,35,M,A4
23433,9440,Frederick Mandal,25,M,A1
23434,9440,Simon Johal,32,M,A2
23435,9441,Advik Randhawa,37,M,A1
23436,9442,Wriddhish Majumdar,29,M,A1
23437,9442,Aachal Salvi,24,F,A2
23438,9443,Garima Agrawal,31,F,A1
23439,9444,Karan Mani,32,M,A1
23440,9444,Upasna Dube,27,F,A2
23441,9444,Odika Sangha,42,F,A3
23442,9444,Patrick Seth,30,M,A4
23443,9445,Raghav Chacko,45,M,A1
23444,9445,Zayan Bhardwaj,45,M,A2
23445,9446,Tristan Mandal,44,M,A1
23446,9447,Yagnesh Dhingra,20,M,A1
23447,9447,Pranav Virk,36,M,A2
23448,9447,Chandran Lad,46,M,A3
23449,9448,Ishaan Virk,36,M,A1
23450,9448,Dev Mani,42,M,A2
23451,9448,Madhav Hans,34,M,A3
23452,9448,Gagan Palla,24,M,A4
23453,9449,Oscar Bumb,32,M,A1
23454,9449,Vedant Lalla,30,M,A2
23455,9449,Mitali Kamdar,19,F,A3
23456,9450,Azaan Wason,21,M,A1
23457,9450,Chanakya Nath,36,M,A2
23458,9450,Jairaj Tara,45,M,A3
23459,9451,Anmol Prashad,30,M,A1
23460,9452,Karan Kulkarni,48,M,A1
23461,9452,Rudra Ben,44,M,A2
23462,9452,Madhavi Chaudhari,32,F,A3
23463,9453,Yug Cherian,44,M,A1
23464,9454,Frederick Jani,31,M,A1
23465,9455,Balhaar Savant,25,M,A1
23466,9455,Pooja Narasimhan,44,F,A2
23467,9455,Darika Pau,38,F,A3
23468,9456,Aarna Sandhu,31,F,A1
23469,9457,Ira Sidhu,45,F,A1
23470,9457,Aarav Sodhi,34,M,A2
23471,9457,Teerth Lad,47,M,A3
23472,9458,Falan Sibal,24,M,A1
23473,9459,Krish Hora,41,M,A1
23474,9459,Andrew Kalita,45,M,A2
23475,9460,Manbir Kala,47,M,A1
23476,9460,Falan Kata,31,M,A2
23477,9460,Janya Yohannan,24,F,A3
23478,9461,Chaitanya Kumar,21,M,A1
23479,9461,Girish Batta,43,M,A2
23480,9461,Jairaj More,29,M,A3
23481,9462,Vivaan Borde,40,M,A1
23482,9462,Brinda Chawla,43,F,A2
23483,9462,Jason Sathe,31,M,A3
23484,9463,Zarna Jani,44,F,A1
23485,9463,Charles Agarwal,39,M,A2
23486,9463,Frado Dora,34,M,A3
23487,9464,Ranbir Kalita,33,M,A1
23488,9464,Qasim Palan,31,M,A2
23489,9465,Amara Buch,46,F,A1
23490,9465,Bishakha Bahri,31,F,A2
23491,9465,Gunbir Hayre,38,M,A3
23492,9466,Owen Konda,33,M,A1
23493,9466,Agastya Grover,38,M,A2
23494,9466,Naveen Sankar,36,M,A3
23495,9466,Dalbir Ramachandran,32,M,A4
23496,9467,Utkarsh Parekh,24,M,A1
23497,9467,Devansh Varty,28,M,A2
23498,9467,Balveer Mane,31,M,A3
23499,9468,Ishaan Saha,24,M,A1
23500,9468,Ekansh Madan,36,M,A2
23501,9468,Ishaan Parsa,43,M,A3
23502,9468,Fiyaz Deo,36,M,A4
23503,9469,Rachana Borde,32,F,A1
23504,9469,Ayush Johal,41,M,A2
23505,9469,Meghana Prabhu,48,F,A3
23506,9470,Vasatika Pradhan,35,F,A1
23507,9470,Wahab Dugal,24,M,A2
23508,9470,Fariq Swamy,47,M,A3
23509,9470,Chanakya Ganguly,18,M,A4
23510,9471,Kashish Chana,29,F,A1
23511,9471,Mugdha Edwin,33,F,A2
23512,9471,Pratyush Dara,43,M,A3
23513,9472,Megha Maharaj,38,F,A1
23514,9473,Harshil Mody,42,M,A1
23515,9474,Tristan Chokshi,33,M,A1
23516,9474,Akshay Sabharwal,25,M,A2
23517,9475,Divya Tank,33,F,A1
23518,9475,Pranav Keer,47,M,A2
23519,9476,Rushil Ratta,27,M,A1
23520,9477,Fitan Loke,45,M,A1
23521,9477,Gaurang Shah,26,M,A2
23522,9478,Rehaan Khurana,38,M,A1
23523,9478,Henry Kumar,22,M,A2
23524,9478,Simon Pandya,35,M,A3
23525,9479,Tanvi Iyer,40,F,A1
23526,9479,Ayaan Gupta,33,M,A2
23527,9479,Jacob Chaudhuri,30,M,A3
23528,9480,Mason Atwal,19,M,A1
23529,9480,Indrajit Balasubramanian,31,M,A2
23530,9481,Kamala Brar,36,F,A1
23531,9481,David Bala,22,M,A2
23532,9482,Michael Mani,33,M,A1
23533,9483,Saksham Swamy,23,M,A1
23534,9483,Ekalinga Lata,27,M,A2
23535,9484,Charvi Natt,44,F,A1
23536,9484,Gopal Sibal,35,M,A2
23537,9485,Chatura Sanghvi,30,M,A1
23538,9485,Abhiram Desai,29,M,A2
23539,9485,Yatan Toor,18,M,A3
23540,9486,Laksh Reddy,34,M,A1
23541,9487,Amol Prabhu,26,M,A1
23542,9487,Jason Sane,32,M,A2
23543,9487,Chatresh Krishnamurthy,37,M,A3
23544,9488,Laksh Kamdar,26,M,A1
23545,9488,Ishwar Sahni,24,M,A2
23546,9488,Vivaan Grover,26,M,A3
23547,9489,Ekiya Mani,33,F,A1
23548,9490,Advay Gupta,39,M,A1
23549,9490,Siddharth Iyer,44,M,A2
23550,9491,Atharv Dora,44,M,A1
23551,9491,Shaurya Gole,21,M,A2
23552,9491,Warinder Purohit,31,M,A3
23553,9492,Jackson Gola,31,M,A1
23554,9492,Balendra Rastogi,29,M,A2
23555,9492,Qadim Grewal,46,M,A3
23556,9492,Wahab Dhingra,23,M,A4
23557,9493,Michael Chokshi,25,M,A1
23558,9493,Ansh Srinivasan,37,M,A2
23559,9493,Frederick Luthra,34,M,A3
23560,9493,Daniel Atwal,31,M,A4
23561,9494,Shivansh Sarin,37,M,A1
23562,9494,Veer Bera,28,M,A2
23563,9494,Naksh Nadkarni,22,M,A3
23564,9495,Amol Misra,36,M,A1
23565,9495,Pratyush Ahluwalia,25,M,A2
23566,9495,Garima Baral,27,F,A3
23567,9496,Aadhya Sant,44,F,A1
23568,9496,Agastya Subramanian,43,M,A2
23569,9496,Indrajit Raju,44,M,A3
23570,9497,Jai Sachdev,40,M,A1
23571,9497,Sanya Naik,43,F,A2
23572,9497,Meghana Dhaliwal,20,F,A3
23573,9498,Henry Trivedi,26,M,A1
23574,9498,Radhika Patel,30,F,A2
23575,9498,Ethan Walia,19,M,A3
23576,9499,Brijesh Vasa,23,M,A1
23577,9499,Onveer Deshmukh,26,M,A2
23578,9500,Nachiket Rajagopal,30,M,A1
23579,9501,Girik Radhakrishnan,44,M,A1
23580,9501,Faris Kumer,27,M,A2
23581,9502,Gavin Padmanabhan,34,M,A1
23582,9502,Om Sathe,44,M,A2
23583,9502,Xavier Dhar,40,M,A3
23584,9502,Akshay Swaminathan,41,M,A4
23585,9503,Shravya Mohan,45,F,A1
23586,9503,Wyatt Sen,46,M,A2
23587,9503,Abeer Sandhu,35,M,A3
23588,9504,Mohini Golla,21,F,A1
23589,9504,Aditya Khatri,35,M,A2
23590,9504,Aarav Batra,47,M,A3
23591,9504,Lakshit Prasad,47,M,A4
23592,9505,Chandran Mohan,43,M,A1
23593,9505,Noah Kala,29,M,A2
23594,9506,Wriddhish Garg,30,M,A1
23595,9506,Daksh Narasimhan,31,M,A2
23596,9506,Vivaan Narasimhan,31,M,A3
23597,9506,Dalbir Choudhury,22,M,A4
23598,9507,Parth Sekhon,29,M,A1
23599,9507,Simon Srivastava,31,M,A2
23600,9507,Joshua Babu,46,M,A3
23601,9507,Yug Peri,28,M,A4
23602,9508,Zashil Verma,43,M,A1
23603,9508,Falguni Tara,25,F,A2
23604,9508,Advik Bains,36,M,A3
23605,9508,Faras Nanda,43,M,A4
23606,9509,Indira Soni,36,F,A1
23607,9509,Matthew Acharya,21,M,A2
23608,9510,Udarsh Hora,42,M,A1
23609,9510,William Ahuja,25,M,A2
23610,9510,Rachit Gandhi,39,M,A3
23611,9510,Charles Suresh,37,M,A4
23612,9511,Caleb Krishnamurthy,39,M,A1
23613,9511,Pranav Mittal,41,M,A2
23614,9512,Irya Chahal,28,F,A1
23615,9513,Balveer Pai,26,M,A1
23616,9513,Avi Rajagopal,30,M,A2
23617,9513,Vritti Lala,45,F,A3
23618,9514,Sarthak Mohanty,33,M,A1
23619,9515,Faris Devan,37,M,A1
23620,9515,Henry Varghese,22,M,A2
23621,9515,Samesh Dyal,31,M,A3
23622,9516,Kalpit Goel,40,M,A1
23623,9516,Nachiket Tak,27,M,A2
23624,9516,Aarav Kapur,30,M,A3
23625,9517,Ojas Sundaram,32,M,A1
23626,9517,Om Kapoor,46,M,A2
23627,9518,Xavier Manda,48,M,A1
23628,9519,Mitesh Narula,43,M,A1
23629,9519,Vihaan Shere,34,M,A2
23630,9520,Vamakshi Nagar,41,F,A1
23631,9521,Upasna Badami,34,F,A1
23632,9521,Vincent Dugar,47,M,A2
23633,9521,Noah Dara,36,M,A3
23634,9522,Aarnav Bajaj,32,M,A1
23635,9522,Theodore Choudhry,41,M,A2
23636,9523,Henry Nagar,32,M,A1
23637,9524,Raghav Kapadia,41,M,A1
23638,9524,Anay Chaudhuri,27,M,A2
23639,9525,Wriddhish Nath,34,M,A1
23640,9525,Girish Ahluwalia,31,M,A2
23641,9526,Elijah Deo,40,M,A1
23642,9526,Yug Raja,24,M,A2
23643,9526,Naksh Swamy,40,M,A3
23644,9527,Indrajit Choudhry,44,M,A1
23645,9528,Abhimanyu Sem,44,M,A1
23646,9528,Champak Bora,44,M,A2
23647,9529,Oscar Som,45,M,A1
23648,9530,Omaja Batta,44,F,A1
23649,9530,Nidhi Date,33,F,A2
23650,9531,Farhan Tandon,40,M,A1
23651,9532,Nitesh Dara,26,M,A1
23652,9532,Faqid Bava,28,M,A2
23653,9532,Ekbal Kaur,41,M,A3
23654,9533,Girindra Mangat,42,M,A1
23655,9533,Chatura Saini,30,M,A2
23656,9533,Ekiya Sarraf,38,F,A3
23657,9534,Elijah Mahajan,22,M,A1
23658,9535,Warinder Parmer,31,M,A1
23659,9535,Liam Tripathi,40,M,A2
23660,9536,Aryan Solanki,39,M,A1
23661,9537,Udarsh Bhatnagar,19,M,A1
23662,9537,Qadim Salvi,32,M,A2
23663,9537,Ekaja Bawa,19,F,A3
23664,9537,Mitesh Narayanan,25,M,A4
23665,9538,Samuel Jain,38,M,A1
23666,9538,Tanish Nadkarni,24,M,A2
23667,9538,Oliver Raja,23,M,A3
23668,9539,Darsh Rana,40,M,A1
23669,9539,Wazir Sami,37,M,A2
23670,9539,Vihaan Dada,24,M,A3
23671,9539,Dakshesh Kade,42,M,A4
23672,9540,Chatura Lala,42,M,A1
23673,9540,Tejas Vala,39,M,A2
23674,9540,Ojas Khanna,41,M,A3
23675,9541,Sarthak Parsa,30,M,A1
23676,9541,Darpan Virk,23,M,A2
23677,9541,Tristan Garg,44,M,A3
23678,9541,Aayush Barad,38,M,A4
23679,9542,Laksh Barad,34,M,A1
23680,9542,Rishi Deo,44,M,A2
23681,9542,Brijesh Bains,24,M,A3
23682,9543,Logan Narasimhan,41,M,A1
23683,9544,Radhika Oommen,26,F,A1
23684,9544,Samesh Sundaram,42,M,A2
23685,9544,Utkarsh Sekhon,30,M,A3
23686,9545,Rehaan Mutti,20,M,A1
23687,9546,Nicholas Saha,41,M,A1
23688,9546,Parth Mannan,29,M,A2
23689,9546,Forum Ghosh,45,F,A3
23690,9546,Sathvik Roy,28,M,A4
23691,9547,Rachit Comar,35,M,A1
23692,9548,Samaksh Garde,27,M,A1
23693,9548,Eiravati Sibal,26,F,A2
23694,9548,Ekansh Sengupta,22,M,A3
23695,9549,Nicholas Gandhi,22,M,A1
23696,9549,Jatin Pall,40,M,A2
23697,9549,Tanay Master,40,M,A3
23698,9549,Radha More,23,F,A4
23699,9550,Jagvi D’Alia,24,F,A1
23700,9550,Girik Thakkar,31,M,A2
23701,9550,Viraj Trivedi,34,M,A3
23702,9550,Aadi Bera,32,M,A4
23703,9551,Wazir Char,37,M,A1
23704,9551,Jeremiah Biswas,40,M,A2
23705,9552,Nitesh Rattan,34,M,A1
23706,9552,Bakhshi Soman,34,M,A2
23707,9552,Aayush Sandal,26,M,A3
23708,9553,Yash Karpe,44,M,A1
23709,9554,Samuel Nagi,21,M,A1
23710,9555,Bachittar Bhardwaj,40,M,A1
23711,9556,Krisha Mistry,27,F,A1
23712,9556,Aishani Nadig,24,F,A2
23713,9557,Kabir Gaba,37,M,A1
23714,9558,Hemani Trivedi,27,F,A1
23715,9558,Onveer More,31,M,A2
23716,9559,Bakhshi Zachariah,44,M,A1
23717,9559,Chanchal Sanghvi,30,F,A2
23718,9559,Qabil Das,23,M,A3
23719,9559,Atharv Nagi,42,M,A4
23720,9560,Onkar Kalita,26,M,A1
23721,9560,Shivansh Vasa,44,M,A2
23722,9560,Aayush Kamdar,28,M,A3
23723,9560,Robert Issac,44,M,A4
23724,9561,Fiyaz Nagi,44,M,A1
23725,9562,Jacob Murty,39,M,A1
23726,9562,Tara Vohra,31,F,A2
23727,9562,Rudra Tara,30,M,A3
23728,9562,Gunbir Mani,27,M,A4
23729,9563,Tanish Gandhi,42,M,A1
23730,9563,Jeremiah Zacharia,37,M,A2
23731,9564,Frederick Grover,25,M,A1
23732,9564,Falan Uppal,29,M,A2
23733,9564,Vrishti Barman,40,F,A3
23734,9564,Anthony Bhatnagar,22,M,A4
23735,9565,Rayaan Bath,47,M,A1
23736,9566,Aarav Goel,34,M,A1
23737,9567,Dominic Mody,34,M,A1
23738,9567,Aishani Mistry,26,F,A2
23739,9567,Zashil Bhagat,41,M,A3
23740,9567,Charita Borde,39,F,A4
23741,9568,Yadavi Chaudhari,41,F,A1
23742,9568,Bahadurjit Korpal,41,M,A2
23743,9568,Frederick Sinha,39,M,A3
23744,9569,Sathvik Pai,23,M,A1
23745,9569,Hredhaan Nori,33,M,A2
23746,9569,Veer Dugal,32,M,A3
23747,9569,Meghana Kapoor,29,F,A4
23748,9570,Laksh Pillay,23,M,A1
23749,9570,Samarth Sibal,29,M,A2
23750,9570,Manan Dugar,27,M,A3
23751,9570,Viraj Nath,31,M,A4
23752,9571,Indrajit Menon,20,M,A1
23753,9572,Gautam Dalal,35,M,A1
23754,9573,Christopher Gera,42,M,A1
23755,9573,Gopal Char,41,M,A2
23756,9573,Yauvani Sahni,31,F,A3
23757,9573,Arin Khalsa,44,M,A4
23758,9574,Raghav Balan,32,M,A1
23759,9574,Jackson Kohli,35,M,A2
23760,9575,Alexander Mannan,31,M,A1
23761,9575,Bhanumati Sachdeva,28,F,A2
23762,9575,Warjas Chahal,40,M,A3
23763,9576,Aarna Batra,42,F,A1
23764,9576,Hemang Saini,28,M,A2
23765,9576,Simon Pathak,41,M,A3
23766,9576,Chandran Radhakrishnan,28,M,A4
23767,9577,Vinaya Pandya,30,F,A1
23768,9578,Bakhshi Baria,29,M,A1
23769,9578,Arin Sane,19,M,A2
23770,9579,Odika Jani,21,F,A1
23771,9579,Kabir Ahluwalia,42,M,A2
23772,9579,Warinder Kulkarni,36,M,A3
23773,9580,Tarak Char,31,M,A1
23774,9580,Onveer Hayer,40,M,A2
23775,9580,Wazir Sarkar,25,M,A3
23776,9581,Guneet Prabhu,36,M,A1
23777,9581,Agastya Wason,36,M,A2
23778,9582,Frederick Joshi,31,M,A1
23779,9582,Alexander Jha,19,M,A2
23780,9582,Hredhaan Rai,28,M,A3
23781,9582,Zashil Gopal,37,M,A4
23782,9583,Xalak Shah,44,F,A1
23783,9583,Frederick Sidhu,40,M,A2
23784,9584,Imaran Vig,19,M,A1
23785,9584,Frederick Mangal,22,M,A2
23786,9584,Elijah Das,40,M,A3
23787,9585,Nachiket Raval,40,M,A1
23788,9585,Ishaan Choudhry,45,M,A2
23789,9586,Aryan Varughese,29,M,A1
23790,9586,Upkaar Kashyap,26,M,A2
23791,9586,Yoshita Zacharia,28,F,A3
23792,9586,Oscar Ganesan,40,M,A4
23793,9587,Watika Goda,35,F,A1
23794,9588,Chanakya Sachar,28,M,A1
23795,9588,Advay Lanka,37,M,A2
23796,9588,Maanav Roy,36,M,A3
23797,9589,Ethan Garde,25,M,A1
23798,9590,Tanay Mohan,44,M,A1
23799,9590,Chatresh Savant,18,M,A2
23800,9590,Vasana Sridhar,28,F,A3
23801,9590,Yahvi Tiwari,18,F,A4
23802,9591,Darpan Virk,27,M,A1
23803,9591,Rehaan Raghavan,27,M,A2
23804,9591,Brijesh Borde,46,M,A3
23805,9592,Vasatika Sandal,39,F,A1
23806,9593,Pranit Gade,19,M,A1
23807,9593,Ranveer Loke,26,M,A2
23808,9593,Om Dhaliwal,48,M,A3
23809,9594,Falan Grover,38,M,A1
23810,9595,Faraj Uppal,30,M,A1
23811,9595,Wriddhish Dayal,41,M,A2
23812,9596,Ranveer Gupta,46,M,A1
23813,9597,Qushi Bhat,37,F,A1
23814,9597,Vasana Bajwa,29,F,A2
23815,9597,Azad Mangat,36,M,A3
23816,9598,Tanay Dada,24,M,A1
23817,9598,Michael Mand,45,M,A2
23818,9598,Tristan Contractor,35,M,A3
23819,9599,Vrinda Vyas,41,F,A1
23820,9599,Devansh Kapadia,31,M,A2
23821,9600,Amol Narang,42,M,A1
23822,9601,Umang Kaur,42,M,A1
23823,9601,Upma Pathak,19,F,A2
23824,9601,Krishna Ganguly,23,M,A3
23825,9601,Wazir Walla,36,M,A4
23826,9602,Veer Agrawal,41,M,A1
23827,9602,Kabir Dass,41,M,A2
23828,9603,Gabriel Deo,29,M,A1
23829,9604,Girish Sura,43,M,A1
23830,9605,Lipika Zachariah,21,F,A1
23831,9605,Gunbir Sheth,33,M,A2
