ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
8059,8059,William Ganesan,44,3,3,7,2
8060,8060,Rachana Lad,63,5,1,4,2
8061,8061,Gopal Kapoor,36,8,1,3,1
8062,8062,Amara Dua,22,7,1,6,2
8063,8063,Devansh Raghavan,40,3,3,2,1
8064,8064,Nathan Merchant,67,5,5,1,1
8065,8065,Devika Jha,51,6,3,3,2
8066,8066,Tanay Singhal,20,7,1,5,2
8067,8067,Tanmayi Lad,47,8,7,6,1
8068,8068,Ridhi Viswanathan,19,7,7,1,2
8069,8069,Vincent Sethi,52,7,1,6,2
8070,8070,Maanas Raman,55,8,1,5,2
8071,8071,Vritti Venkataraman,71,5,1,3,2
8072,8072,Chandran Dada,68,5,4,1,1
8073,8073,Vasatika Luthra,18,3,1,1,1
8074,8074,Logan Deshmukh,57,8,1,4,2
8075,8075,Ishwar Prabhu,34,3,3,7,1
8076,8076,Darpan Mallick,32,3,3,2,1
8077,8077,Yutika Luthra,34,5,1,6,1
8078,8078,Pooja Raja,43,9,6,1,2
8079,8079,Wridesh Subramaniam,61,4,5,4,1
8080,8080,Sanaya Bora,39,3,3,4,1
8081,8081,Anusha Parikh,73,1,2,4,2
8082,8082,Lajita Singh,36,3,4,6,2
8083,8083,Girik Karan,26,1,7,6,1
8084,8084,Omkaar Jain,67,7,4,4,2
8085,8085,Unni Bhatti,71,8,1,3,1
8086,8086,Eta Parsa,33,5,6,1,1
8087,8087,Yamini Prashad,25,1,7,6,2
8088,8088,Neha Seshadri,64,2,1,6,1
8089,8089,Pahal Sem,30,2,2,4,1
8090,8090,Tripti Pandya,60,1,2,1,2
8091,8091,Nitesh D’Alia,72,4,1,6,2
8092,8092,Ekavir Bir,49,2,2,3,1
8093,8093,Faris Sem,59,9,2,2,2
8094,8094,Anita Tara,57,6,1,6,1
8095,8095,Vincent Karan,73,4,3,5,2
8096,8096,Mason Suri,59,1,3,6,1
8097,8097,Bhanumati Hegde,62,7,1,4,2
8098,8098,Chakrika Balay,44,3,3,5,2
8099,8099,Bimala Goyal,51,9,2,2,2
8100,8100,Keya Khanna,30,3,2,4,1
8101,8101,Lakshmi Ram,38,8,1,3,1
8102,8102,Charles Bera,31,5,2,1,1
8103,8103,Frado Lad,57,5,1,7,2
8104,8104,Pratyush Wali,35,6,2,7,2
8105,8105,Nirja Nagar,73,4,1,6,2
8106,8106,Bhavini Barad,75,8,1,4,2
8107,8107,Unni Narayanan,44,3,1,2,2
8108,8108,Mohini Murty,48,8,1,1,1
8109,8109,Upkaar Bhagat,37,7,1,5,1
8110,8110,Rayaan Gera,60,4,2,5,2
8111,8111,Nidhi Wali,28,1,2,3,2
8112,8112,Qadim Natarajan,75,5,1,6,1
8113,8113,Jonathan Baral,56,8,1,4,2
8114,8114,Avi Devi,57,6,1,2,1
8115,8115,Amara Sinha,57,6,1,3,2
8116,8116,Lajita Trivedi,73,4,2,2,2
8117,8117,Adweta Kalita,54,2,1,1,1
8118,8118,Adweta Chopra,43,5,3,3,2
8119,8119,Logan Setty,40,4,2,7,2
8120,8120,Anvi Dyal,37,6,1,1,1
8121,8121,Ikshita Bath,74,8,1,5,2
8122,8122,Ekapad Divan,33,5,1,2,1
8123,8123,Waida Talwar,49,4,1,2,2
8124,8124,Dalaja Patil,68,7,7,5,2
8125,8125,Rehaan Divan,70,8,1,6,2
8126,8126,Bhavna Zacharia,49,4,5,4,2
8127,8127,Dalaja Nagy,37,2,7,3,1
8128,8128,Liam Ratta,35,3,7,3,2
8129,8129,Luke Subramaniam,52,3,6,6,1
8130,8130,Mugdha Keer,56,7,4,5,2
8131,8131,Zilmil Subramanian,46,4,1,3,2
8132,8132,Ayush Ratta,40,1,1,1,1
8133,8133,Qushi Chadha,57,3,1,1,1
8134,8134,Imaran Lal,66,3,3,4,1
8135,8135,Jyoti Contractor,68,2,2,1,2
8136,8136,Daksha Ravel,48,8,7,5,1
8137,8137,Peter Krishna,63,5,6,4,2
8138,8138,Dominic Patel,75,1,2,2,1
8139,8139,Shaurya Grewal,38,8,3,4,1
8140,8140,Widisha Dhar,27,6,2,3,2
8141,8141,Umang Sethi,28,8,3,1,1
8142,8142,Aishani Bhatt,34,6,1,6,1
8143,8143,Adweta Datta,73,2,1,2,2
8144,8144,Kashvi Dutt,38,1,1,2,2
8145,8145,Kavya Sharaf,37,1,1,6,1
8146,8146,Kashish Doshi,49,6,6,1,2
8147,8147,Yahvi Suresh,23,6,2,4,1
8148,8148,Ojas Bhatti,55,6,5,5,2
8149,8149,Jatin Sathe,39,4,1,1,1
8150,8150,Nidhi Patla,21,8,1,3,2
8151,8151,Tanish Karnik,25,7,1,2,2
8152,8152,Liam Dugar,38,6,1,1,2
8153,8153,Balendra Subramanian,60,6,3,5,1
8154,8154,Aarav Chaudhuri,38,5,3,3,1
8155,8155,Bimala Wason,73,4,2,1,2
8156,8156,Kashish Venkatesh,29,7,1,1,2
8157,8157,Hemang Basak,20,9,1,3,2
8158,8158,David Venkataraman,48,2,1,3,1
8159,8159,Wakeeta Pandey,46,5,1,1,1
8160,8160,Tejas Sarma,72,4,5,4,1
8161,8161,Mason Bassi,33,2,1,6,2
8162,8162,Matthew Devi,72,7,1,7,1
8163,8163,Laksh Palla,42,2,1,2,1
8164,8164,Shivansh Grewal,69,9,5,4,2
8165,8165,Laksh Sankaran,42,7,4,3,1
8166,8166,Hemani De,40,8,2,7,1
8167,8167,Reyansh Majumdar,57,8,1,4,2
8168,8168,Arunima Nadkarni,49,5,2,4,2
8169,8169,Joshua Prashad,64,1,1,3,2
8170,8170,Vansha Bhatt,46,1,1,6,2
8171,8171,Yutika Lad,38,9,1,4,2
8172,8172,Mitali Chanda,29,5,6,1,1
8173,8173,Saksham Bali,75,7,4,3,1
8174,8174,Ridhi Parmar,20,3,6,5,2
8175,8175,Finn Raman,65,9,3,7,1
8176,8176,Balvan Rastogi,55,1,1,1,2
8177,8177,Banjeet Subramanian,56,9,1,3,2
8178,8178,Daksh Dhawan,38,7,1,4,1
8179,8179,Tripti Parmer,66,2,1,7,1
8180,8180,Dev Lad,49,1,7,4,2
8181,8181,Hredhaan Krish,21,5,2,7,2
8182,8182,Dalbir Acharya,37,9,1,7,1
8183,8183,Utkarsh Dada,18,7,1,4,1
8184,8184,Vidhi Prabhakar,53,4,2,5,2
8185,8185,Noah Palla,27,1,2,3,2
8186,8186,Amrita Prashad,28,1,1,6,1
8187,8187,Jairaj Korpal,49,7,1,5,1
8188,8188,Vrishti Wali,35,2,2,5,1
8189,8189,Mohini Prasad,41,1,2,2,1
8190,8190,Zaid Virk,60,6,3,5,1
8191,8191,Yug Lalla,72,8,3,3,2
8192,8192,Dalaja Barad,25,5,1,5,1
8193,8193,Nidra Deep,41,5,1,4,2
8194,8194,Kashvi Iyer,69,5,4,5,1
8195,8195,Owen Sandal,73,2,2,1,1
8196,8196,Omisha Shanker,48,5,1,4,1
8197,8197,Aarush Kanda,73,4,7,6,1
8198,8198,Brijesh Thaker,34,2,1,5,2
8199,8199,Rachit Dhar,34,9,1,5,1
8200,8200,Orinder Johal,48,4,2,1,2
8201,8201,Chatura Suri,70,9,1,3,2
8202,8202,Waida Natt,18,6,2,4,1
8203,8203,Oliver Dalal,30,5,2,3,1
8204,8204,Zarna Ramaswamy,39,7,1,7,1
8205,8205,Elijah Apte,50,7,1,4,1
8206,8206,Dev Shankar,21,9,2,6,2
8207,8207,Neha Bera,37,2,1,1,2
8208,8208,Deepa Ghose,40,8,1,1,2
8209,8209,Nandini Salvi,49,3,1,2,2
8210,8210,Lipika Buch,46,3,1,4,1
8211,8211,Bishakha Dube,44,1,1,6,2
8212,8212,George Ahluwalia,69,4,2,1,2
8213,8213,William Srinivas,69,5,3,4,2
8214,8214,Manthan De,19,1,6,5,2
8215,8215,Rishi Dass,41,1,1,3,1
8216,8216,Ekani Nagar,47,1,1,3,1
8217,8217,Zayyan Chadha,72,8,1,1,1
8218,8218,Chandresh Palla,22,9,1,3,1
8219,8219,Hemani Modi,33,7,2,1,1
8220,8220,Imaran Andra,38,2,5,6,1
8221,8221,Aradhana Thaman,19,3,1,6,1
8222,8222,Dhruv Acharya,58,8,1,1,1
8223,8223,Adya Wali,52,3,1,1,1
8224,8224,Suhani Banerjee,33,1,1,7,1
8225,8225,Arunima Shah,29,6,1,3,1
8226,8226,Kevin Zachariah,49,3,1,6,2
8227,8227,Sanya Kadakia,48,7,7,1,1
8228,8228,Ethan Karpe,25,4,1,6,1
8229,8229,Ishani Chaudhary,35,9,3,6,2
8230,8230,Parth Mangat,39,3,1,3,1
8231,8231,Inaya Lall,27,3,1,4,1
8232,8232,Nihal Prakash,45,5,1,2,1
8233,8233,Chasmum Kashyap,71,6,1,1,1
8234,8234,Anamika Gulati,75,7,2,6,1
8235,8235,Shravya Sood,60,2,1,6,1
8236,8236,Niharika Bajaj,74,4,1,6,1
8237,8237,Tejas Dutt,45,2,2,6,2
8238,8238,Ansh Badal,62,3,1,6,1
8239,8239,Veda Puri,41,4,1,2,2
8240,8240,Vanya Basu,49,4,4,3,1
8241,8241,Priya Ganesh,51,2,1,5,1
8242,8242,Ansh Verma,63,7,6,2,1
8243,8243,Robert Kata,57,3,7,5,2
8244,8244,Teerth Buch,48,8,1,6,1
8245,8245,Nikita Sarma,73,1,1,4,1
8246,8246,Anthony Garde,72,5,1,4,2
8247,8247,Vasana Bail,75,6,1,3,2
8248,8248,Ethan Soman,72,2,1,6,2
8249,8249,Ekantika Tata,46,5,2,6,2
8250,8250,Hardik Trivedi,60,5,1,3,1
8251,8251,Jeevika Barad,67,7,1,2,2
8252,8252,Charles Boase,52,4,1,5,2
8253,8253,Thomas Suresh,20,8,1,1,2
8254,8254,Widisha Toor,49,1,1,7,1
8255,8255,Ishanvi Sahota,48,7,1,2,1
8256,8256,Urvashi Keer,33,4,1,6,2
8257,8257,Anika Varughese,36,8,2,5,1
8258,8258,Logan Radhakrishnan,72,1,1,1,1
8259,8259,Yahvi Deol,45,9,6,2,1
8260,8260,Yashvi Chaudhari,22,8,6,4,1
8261,8261,Bhavya Bath,56,6,2,4,2
8262,8262,Aditya D’Alia,75,9,1,5,1
8263,8263,Luke Dayal,49,2,3,7,1
8264,8264,Wridesh Varghese,53,1,1,5,1
8265,8265,Anthony Oak,57,4,3,6,2
8266,8266,Manan Naidu,18,5,1,2,2
8267,8267,Mitesh Hora,42,5,2,1,1
8268,8268,Kashvi Choudhry,53,3,6,7,2
8269,8269,Dhriti Lala,61,5,1,6,1
8270,8270,Zaid Baral,59,2,3,3,2
8271,8271,Vidhi Bhardwaj,43,4,3,5,1
8272,8272,Frado Sama,57,7,1,7,2
8273,8273,Fitan Maharaj,23,1,5,3,1
8274,8274,Jatin Loyal,24,7,3,6,1
8275,8275,Ekanta Sha,74,2,3,4,1
8276,8276,Shivani Bajaj,58,3,1,4,1
8277,8277,Gautam Nanda,49,8,4,3,1
8278,8278,Ekalinga Sangha,40,2,1,6,1
8279,8279,Tarak Borah,38,4,5,7,2
8280,8280,Hemangini Raju,46,2,1,5,1
8281,8281,Isha Chaudry,31,2,1,7,1
8282,8282,Rayaan Bali,75,6,6,5,1
8283,8283,Sai Singh,33,6,3,5,1
8284,8284,Chameli Narula,54,5,2,2,1
8285,8285,Onveer Dalal,38,6,3,7,2
8286,8286,Samarth Dhaliwal,28,7,1,6,2
8287,8287,Brinda Bali,22,7,1,1,1
8288,8288,Rajeshri Bhardwaj,51,5,1,2,2
8289,8289,Bhavini Dyal,31,6,1,7,2
8290,8290,Hemang Date,18,3,1,1,2
8291,8291,Krishna Maharaj,33,3,1,2,2
8292,8292,Prisha Shan,34,7,6,5,2
8293,8293,Joshua Bhasin,74,8,2,3,2
8294,8294,Sathvik Sethi,35,3,5,5,1
8295,8295,Widisha Mohanty,44,2,1,1,1
8296,8296,Rudra Walla,21,2,1,2,2
8297,8297,Nicholas Bali,51,1,1,5,2
8298,8298,Jagat Sekhon,63,9,1,6,2
8299,8299,Varsha Mandal,48,5,4,4,1
8300,8300,Utkarsh Kala,59,1,3,4,1
8301,8301,Pushti Sidhu,23,2,3,7,1
8302,8302,Tamanna Sama,70,3,6,2,1
8303,8303,Quincy Butala,39,5,1,5,1
8304,8304,Aarush Gera,48,2,2,4,1
8305,8305,Wazir Madan,50,4,7,7,1
8306,8306,Qarin Shetty,31,8,6,2,2
8307,8307,Darsh Kakar,58,3,3,7,1
8308,8308,Hredhaan Saxena,31,8,6,2,2
8309,8309,Sai Amble,56,1,3,1,2
8310,8310,Ronith Memon,26,2,1,3,2
8311,8311,Anjali Tata,48,9,1,3,2
8312,8312,Zaitra Dhingra,60,5,1,1,2
8313,8313,Tara Kannan,53,7,2,3,1
8314,8314,Shivani Kara,61,7,1,1,1
8315,8315,Vritti Viswanathan,28,7,1,7,2
8316,8316,Yuvraj Bhargava,68,5,1,5,1
8317,8317,Dalaja Shan,38,5,7,2,1
8318,8318,Vamakshi Pai,32,7,1,7,1
8319,8319,Jacob Rajan,28,1,1,6,2
8320,8320,Hitesh Kala,30,2,1,3,1
8321,8321,Oscar Bahl,40,4,1,3,1
8322,8322,Vidhi Dhingra,54,2,1,3,1
8323,8323,Samesh Soni,53,7,1,3,2
8324,8324,Umang Wadhwa,64,3,1,2,2
8325,8325,Matthew Chahal,67,1,3,6,2
8326,8326,Kala Dhar,74,8,1,4,1
8327,8327,Alexander Tella,20,5,1,3,2
8328,8328,Jalsa Lanka,30,6,3,2,1
8329,8329,Bishakha Mittal,63,6,1,7,1
8330,8330,Fiyaz Barad,43,5,7,6,2
8331,8331,Nathaniel Mody,26,5,4,1,1
8332,8332,Manan Boase,26,9,4,3,1
8333,8333,Januja Purohit,49,9,1,7,2
8334,8334,Laksh Sharma,72,1,1,4,2
8335,8335,Bhavya Mahajan,53,1,1,3,2
8336,8336,Abha Agrawal,57,3,1,6,1
8337,8337,Meera Chawla,43,9,1,7,2
8338,8338,Qadim Varughese,70,7,2,6,2
8339,8339,Vrinda Chaudhari,26,8,1,1,1
8340,8340,Sanya Sura,58,2,1,6,2
8341,8341,Aryan Walla,24,9,1,4,1
8342,8342,Ekiya Kaul,47,2,1,3,2
8343,8343,Geetika Parmar,72,7,7,3,1
8344,8344,Adya Sangha,39,4,2,5,2
8345,8345,Brijesh Dalal,23,4,1,4,2
8346,8346,Samaksh Lad,44,2,4,7,1
8347,8347,Yochana Sood,33,3,2,4,2
8348,8348,Lakshmi Tak,45,5,7,3,2
8349,8349,Rudra Boase,42,8,1,7,2
8350,8350,Megha Modi,31,3,4,2,1
8351,8351,Jai Bhat,52,7,1,7,1
8352,8352,Dominic Khurana,32,3,1,6,1
8353,8353,Warhi Basak,29,9,1,4,2
8354,8354,Pranav Mital,38,8,3,7,1
8355,8355,Eesha Goyal,68,7,1,1,1
8356,8356,Tejas Wali,29,4,1,6,1
8357,8357,Frederick Bora,30,4,1,1,2
8358,8358,Januja Kulkarni,20,4,1,6,1
8359,8359,Quincy Rattan,21,8,5,1,1
8360,8360,Rachita Jaggi,51,3,2,1,2
8361,8361,Mohammed Khare,36,4,3,6,1
8362,8362,Advaith Singhal,54,8,2,2,1
8363,8363,Krish Sankar,72,9,2,2,1
8364,8364,Hema Shroff,61,9,7,3,1
8365,8365,Nathan Karpe,61,4,7,1,1
8366,8366,Frado Chand,31,6,1,1,1
8367,8367,Nandini Narain,52,9,1,2,2
8368,8368,Dakshesh Puri,21,2,1,6,2
8369,8369,Radhika Pal,56,7,6,5,2
8370,8370,Lavanya Vyas,20,4,2,4,1
8371,8371,Manbir Prashad,23,9,1,5,1
8372,8372,Ishani Salvi,49,6,5,7,2
8373,8373,Yoshita Kothari,52,2,4,2,1
8374,8374,Urmi Setty,26,1,1,2,1
8375,8375,Dayita Gupta,63,9,3,4,2
8376,8376,Hiral Kade,41,1,4,3,1
8377,8377,Nimrat Wali,52,4,2,2,2
8378,8378,Aadhya Pal,20,4,1,5,1
8379,8379,Aryan Hans,64,2,1,3,1
8380,8380,Chakradhar Patla,64,6,1,6,1
8381,8381,Edhitha Chaudhari,31,7,1,6,2
8382,8382,Shivansh Bora,21,9,7,2,2
8383,8383,Jeremiah Thaker,56,9,4,7,1
8384,8384,Panini Bakshi,22,9,1,3,2
8385,8385,Rishi Korpal,19,7,2,7,1
8386,8386,Harshil Deo,66,1,1,5,1
8387,8387,Eta Chauhan,66,5,1,1,2
8388,8388,Xiti Mutti,64,5,1,4,1
8389,8389,Faqid Batta,36,5,1,6,1
8390,8390,Rajeshri Sura,63,4,1,3,1
8391,8391,Avni Som,54,1,4,1,2
8392,8392,Divya Kapoor,57,1,3,3,1
8393,8393,Utkarsh Pandey,23,5,1,5,1
8394,8394,Advik Sarkar,54,6,7,2,1
8395,8395,Harshil Nayak,50,2,5,4,2
8396,8396,Wazir Ramachandran,63,3,1,5,2
8397,8397,Dayamai Verma,24,7,6,1,1
8398,8398,Ekaja Gaba,57,3,3,6,2
8399,8399,Yashasvi Peri,56,1,1,5,2
8400,8400,Jagat Narasimhan,38,2,1,7,2
8401,8401,Jatin Vyas,40,4,2,7,2
8402,8402,Riya Hayre,45,4,7,2,2
8403,8403,Dalaja Thaker,53,6,2,3,2
8404,8404,Ishita Cheema,43,5,1,4,1
8405,8405,Yoshita Lal,38,5,1,1,1
8406,8406,Owen Muni,23,8,4,1,2
8407,8407,Charita Rege,47,2,1,5,1
8408,8408,Gaurang Patil,22,9,2,3,1
8409,8409,Gopal Minhas,74,9,1,4,2
8410,8410,Gagan Kaul,43,1,5,4,2
8411,8411,Advika Bajaj,37,9,3,2,1
8412,8412,Edhitha Chandran,57,4,1,5,2
8413,8413,Balhaar Chahal,45,3,1,3,1
8414,8414,Shravya Sandal,69,1,3,7,2
8415,8415,Reva Gupta,22,2,1,3,2
8416,8416,Zinal Chhabra,74,7,1,5,2
8417,8417,Simon Mane,40,8,1,2,1
8418,8418,Indrajit Palan,26,3,1,2,1
8419,8419,Panini Ratta,64,2,1,7,2
8420,8420,Praneel Iyengar,48,3,6,5,2
8421,8421,Ladli Kadakia,51,6,6,1,1
8422,8422,Amruta Butala,33,2,3,7,2
8423,8423,Ekaja Saran,43,3,1,1,2
8424,8424,Yahvi Sandal,62,1,6,2,2
8425,8425,Forum Bhakta,50,4,1,1,1
8426,8426,Wriddhish Pandit,52,6,1,5,2
8427,8427,Urishilla Barman,39,4,1,1,1
8428,8428,Diya Dass,32,4,6,2,1
8429,8429,Luke Palla,61,6,2,6,2
8430,8430,Bhavna Sarraf,71,9,2,7,1
8431,8431,Dalbir Edwin,72,7,1,1,2
8432,8432,Gauri Sehgal,46,1,1,4,2
8433,8433,Bishakha Chada,74,7,1,2,1
8434,8434,Arin Venkatesh,43,4,1,6,2
8435,8435,Chanchal Gulati,72,6,1,3,2
8436,8436,Girik Muni,61,8,2,5,1
8437,8437,Arin Padmanabhan,67,4,1,1,1
8438,8438,Hemal Karnik,75,6,1,6,2
8439,8439,Abeer Panchal,74,3,1,4,2
8440,8440,Anusha Sama,19,3,4,1,2
8441,8441,Suhani Mahal,46,8,5,6,1
8442,8442,Hritik Merchant,37,3,2,5,1
8443,8443,Vinaya Majumdar,45,2,1,7,1
8444,8444,Orinder Shetty,59,7,1,4,2
8445,8445,Timothy Shankar,21,6,1,4,1
8446,8446,Dipta Randhawa,61,2,7,4,1
8447,8447,Ubika Khosla,47,2,3,1,1
8448,8448,Avni Palan,18,9,6,3,1
8449,8449,Amaira Ramaswamy,44,8,6,7,2
8450,8450,Alexander Nayar,37,2,1,4,2
8451,8451,Robert Soni,64,7,1,7,1
8452,8452,Om Balasubramanian,57,5,1,2,1
8453,8453,Yadavi Verma,45,7,4,4,2
8454,8454,Osha Dasgupta,62,9,4,2,2
8455,8455,Abha Som,61,1,1,1,1
8456,8456,Tarak Vyas,50,3,7,7,1
8457,8457,Aarav Bhardwaj,75,3,1,1,1
8458,8458,Eiravati Mitra,31,6,1,3,2
8459,8459,Naveen Rama,71,5,3,3,1
8460,8460,Aahana Sandhu,59,2,1,7,1
8461,8461,Tanveer Thaman,36,3,7,1,2
8462,8462,Alka Loyal,44,9,1,4,1
8463,8463,Diya Bail,24,8,1,6,1
8464,8464,Ishani Lanka,40,1,1,6,1
8465,8465,Neel Dasgupta,73,8,3,7,2
8466,8466,Banjeet Zachariah,53,1,1,1,2
8467,8467,Champak Behl,38,3,1,2,1
8468,8468,Irya Misra,64,4,2,2,2
8469,8469,Arunima Gandhi,37,5,2,4,1
8470,8470,Gaurav Ahluwalia,71,5,1,4,1
8471,8471,Bhanumati Kalla,47,1,1,1,2
8472,8472,Tanay Sidhu,46,1,1,2,2
8473,8473,Fariq Sharaf,50,9,1,1,1
8474,8474,Irya Bedi,29,5,1,2,2
8475,8475,Henry Mann,22,2,1,6,2
8476,8476,Arjun Oak,72,9,1,5,2
8477,8477,Tarak Pandey,21,8,1,4,2
8478,8478,Arunima Barman,20,9,2,1,2
8479,8479,Hemal Bhasin,75,2,1,1,1
8480,8480,Abha Grover,57,9,1,5,1
8481,8481,Dhruv Krishnamurthy,61,2,1,4,2
8482,8482,Anamika Kannan,66,1,5,1,2
8483,8483,Dev Char,64,9,1,3,2
8484,8484,Ekapad Chand,66,1,1,7,2
8485,8485,Omkaar Hayre,32,2,2,1,2
8486,8486,Rachana Andra,48,5,2,3,1
8487,8487,Ijaya Sethi,59,5,1,1,2
8488,8488,Arin Natarajan,65,7,3,7,1
8489,8489,Madhav Choudhary,44,7,3,7,2
8490,8490,Ekapad Sundaram,39,2,2,1,1
8491,8491,Azad Hayer,66,8,1,5,1
8492,8492,Andrew Bhatti,35,9,1,1,2
8493,8493,Vrishti Prabhakar,30,7,1,5,1
8494,8494,Caleb Sahni,18,6,1,3,2
8495,8495,Nitesh Nazareth,25,8,3,4,2
8496,8496,Falak Natt,53,3,2,1,1
8497,8497,Viraj Thaman,42,1,2,2,2
8498,8498,Falak Swamy,60,1,1,2,1
8499,8499,Harish Deep,36,7,4,1,2
8500,8500,Kala Parekh,26,9,4,7,2
8501,8501,Chaitaly Sandhu,20,4,1,4,1
8502,8502,Ayush Pandit,72,2,5,4,1
8503,8503,Yoshita Karnik,72,1,1,3,1
8504,8504,Chandresh Rattan,67,4,3,5,2
8505,8505,Avni Jain,58,6,2,2,1
8506,8506,Gaurika Krishnan,31,7,1,6,1
8507,8507,Peter Thaker,45,7,4,1,1
8508,8508,Chandani Bail,51,4,1,7,1
8509,8509,Vasudha Tiwari,63,6,2,2,2
8510,8510,Joshua Varughese,55,4,2,2,1
8511,8511,Abeer Kothari,72,4,1,3,1
8512,8512,Isaiah Patla,70,1,5,5,2
8513,8513,Ayush Dhillon,60,6,7,5,2
8514,8514,Dakshesh Raval,73,5,5,5,2
8515,8515,Abhimanyu Lala,53,8,1,3,1
8516,8516,Ishaan Basak,60,3,4,4,1
8517,8517,Jeet Bali,52,3,1,6,1
8518,8518,Janaki Mody,33,5,2,2,1
8519,8519,Timothy Goel,40,1,5,6,2
8520,8520,Atharv Radhakrishnan,47,8,1,2,2
8521,8521,Mason Sabharwal,40,5,1,6,1
8522,8522,Sai Bhattacharyya,69,9,6,1,1
8523,8523,Gaurang Sharma,26,1,2,1,1
8524,8524,Champak Merchant,25,6,2,2,1
8525,8525,Jacob Saxena,45,5,1,6,2
8526,8526,Robert Tailor,39,1,1,1,2
8527,8527,Radhika Sankaran,19,4,1,7,1
8528,8528,Max Bhargava,29,4,1,2,2
8529,8529,Faqid Swaminathan,28,2,1,4,1
8530,8530,Anay Mangal,70,9,1,3,2
8531,8531,Ishaan Balasubramanian,24,3,1,6,1
8532,8532,Girindra Raman,32,3,1,5,2
8533,8533,Gaurika Bumb,56,3,1,7,1
8534,8534,Anvi Pall,19,9,1,5,2
8535,8535,Deepa Agarwal,56,4,3,5,2
8536,8536,Neel Konda,49,7,3,7,1
8537,8537,Frederick Gulati,41,6,3,1,1
8538,8538,Geetika Oza,37,8,1,5,2
8539,8539,Anay Tara,50,1,4,3,1
8540,8540,Saksham Mangat,63,2,1,7,1
8541,8541,Yadavi Karan,43,6,1,2,1
8542,8542,Umang Mandal,66,1,3,2,1
8543,8543,Idika Kumer,34,3,1,5,1
8544,8544,Kalpit Mallick,42,9,4,5,1
8545,8545,Yashasvi Jhaveri,58,3,7,3,1
8546,8546,Matthew Sundaram,70,1,1,3,2
8547,8547,Gaurangi Kadakia,74,8,7,5,1
8548,8548,Edhitha Lal,72,9,6,3,1
8549,8549,Fariq Sachdeva,42,5,5,7,2
8550,8550,Wahab Bandi,58,1,2,3,1
8551,8551,Ekavir Dass,75,2,2,4,2
8552,8552,Abhiram Anne,20,2,7,7,2
8553,8553,Inaya Dada,54,2,5,3,1
8554,8554,Chasmum Ramaswamy,28,2,4,6,2
8555,8555,Ria Varkey,25,5,1,5,1
8556,8556,Oliver Luthra,36,4,4,2,1
8557,8557,Xavier Agarwal,38,2,1,7,2
8558,8558,Anya Behl,63,9,3,7,1
8559,8559,Jeet Pradhan,57,2,3,2,1
8560,8560,Ekaraj Sabharwal,50,6,1,5,1
8561,8561,Zaitra Pillay,45,6,4,7,2
8562,8562,Christopher Rajagopalan,73,3,1,1,1
8563,8563,Onveer Subramaniam,49,7,1,7,2
8564,8564,Arin Kant,46,6,2,2,1
8565,8565,Charvi Patel,31,1,1,7,1
8566,8566,Owen Shroff,56,2,6,1,1
8567,8567,Ethan More,31,5,3,7,1
8568,8568,Gautami Sarna,54,7,1,7,1
8569,8569,Upkaar Kohli,30,6,5,3,2
8570,8570,Prisha Pingle,69,6,1,4,2
8571,8571,Pooja Nigam,68,4,1,6,2
8572,8572,Warhi Sani,39,7,7,4,2
8573,8573,Pahal Palan,22,9,6,1,1
8574,8574,Kai Varghese,33,9,1,1,1
8575,8575,Mitesh Ramanathan,57,6,2,7,2
8576,8576,Maya Sarraf,41,1,3,4,1
8577,8577,Gunbir Dua,25,7,1,4,1
8578,8578,Jasmit Biswas,74,1,5,4,1
8579,8579,Bhavini Mani,25,9,4,7,1
8580,8580,Kiaan Dhar,28,9,1,5,1
8581,8581,Pooja Sawhney,42,3,7,6,2
8582,8582,Alka Kala,38,9,1,6,1
8583,8583,Anika Kalla,66,6,1,5,1
8584,8584,Saksham Mani,19,9,5,6,1
8585,8585,Liam Raval,73,7,1,4,2
8586,8586,Inaya Subramaniam,26,4,3,5,2
8587,8587,Baljiwan Natarajan,47,4,3,2,2
8588,8588,Upma Kala,74,2,4,7,1
8589,8589,Hemangini Kalita,71,3,1,2,1
8590,8590,Advaith Mutti,43,5,1,2,1
8591,8591,Tanmayi Yadav,62,7,1,7,2
8592,8592,Abeer Sarna,40,8,1,6,2
8593,8593,Teerth Gopal,39,7,1,1,2
8594,8594,Vedika Kulkarni,51,1,1,3,1
8595,8595,Meera Rajan,55,7,1,2,2
8596,8596,Ranbir Sura,75,8,1,5,1
8597,8597,Naksh Mandal,28,7,1,7,1
8598,8598,Urvi Bera,33,6,1,6,2
8599,8599,Meghana Swamy,29,3,2,1,1
8600,8600,Bina Ganesan,25,9,1,1,1
8601,8601,Theodore Radhakrishnan,34,1,1,7,1
8602,8602,Nidhi Hari,56,8,3,1,2
8603,8603,Charita Nair,18,2,1,1,2
8604,8604,Yatan Natarajan,24,2,7,7,1
8605,8605,Abeer Murthy,31,3,6,7,2
8606,8606,Kabir Guha,28,6,1,2,1
8607,8607,Ridhi Nanda,68,6,1,5,2
8608,8608,Om Bora,56,3,3,3,2
8609,8609,Faqid Sanghvi,25,5,1,7,1
8610,8610,Jacob Dhillon,33,8,1,7,1
8611,8611,Advay Andra,72,1,6,4,1
8612,8612,Aachal Modi,59,8,2,6,1
8613,8613,Nathaniel Manda,71,1,1,3,2
8614,8614,Chandran Karnik,65,9,1,6,1
