EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1013,28,87,3,2,KGID101013,Girik,1979-01-06,1,1,False,2025-02-04
1014,28,87,7,5,KGID101014,Vasudha,1991-06-24,1,3,False,2009-01-11
1015,28,87,1,6,KGID101015,Nitesh,1988-03-04,1,1,False,2009-02-11
1016,28,87,8,1,KGID101016,Chatresh,1970-12-19,1,5,False,2002-06-26
1017,28,87,7,3,KGID101017,Ranveer,1981-06-09,2,1,False,2012-08-04
1018,28,87,6,4,KGID101018,Alka,1989-12-25,1,7,False,2005-02-23
1019,28,88,7,4,KGID101019,Gopal,1969-03-18,2,2,False,2013-02-07
1020,28,88,3,4,KGID101020,Vritti,1972-09-29,1,1,False,2006-12-26
1021,28,88,7,3,KGID101021,Prisha,1970-07-03,1,7,False,2020-05-31
1022,28,88,1,6,KGID101022,Varsha,1974-04-24,1,5,False,1997-04-08
1023,28,88,9,5,KGID101023,Onkar,1989-03-22,1,1,False,2024-11-08
1024,28,88,6,7,KGID101024,Urvashi,1996-03-18,2,5,False,2005-06-19
1025,28,88,2,4,KGID101025,Mitali,1983-07-15,1,2,False,2022-06-22
1026,28,88,3,6,KGID101026,Alka,1970-08-15,1,4,False,2012-04-20
1027,28,88,3,4,KGID101027,Qasim,1980-02-20,2,6,False,2007-08-02
1028,29,89,1,2,KGID101028,Rachit,1982-09-06,1,4,False,2004-02-27
1029,29,89,2,6,KGID101029,Udyati,1976-06-24,2,3,False,2020-10-18
1030,29,89,7,7,KGID101030,David,1972-08-29,1,3,False,2016-09-20
1031,29,89,3,6,KGID101031,Gunbir,1970-06-09,1,6,False,2006-06-29
1032,29,89,1,1,KGID101032,Odika,2000-07-12,2,7,False,2013-08-16
1033,29,89,2,6,KGID101033,Darsh,1996-02-10,2,5,False,2020-04-03
1034,29,89,1,2,KGID101034,Omya,2000-05-10,1,5,False,2016-06-12
1035,29,89,3,5,KGID101035,Vaishnavi,1986-12-30,1,1,False,2003-05-10
1036,29,89,4,4,KGID101036,Chandani,1970-03-17,1,8,False,2022-09-14
1037,29,89,2,7,KGID101037,Bakhshi,1984-08-05,1,8,False,2022-08-20
1038,29,90,1,4,KGID101038,Manan,1971-08-12,2,1,False,2018-06-25
1039,29,90,8,2,KGID101039,Oscar,1999-10-17,1,4,False,2001-05-15
1040,29,90,1,4,KGID101040,Siddharth,1995-01-05,2,8,False,2000-03-07
1041,29,90,6,2,KGID101041,Pallavi,1970-03-10,1,1,False,2016-05-01
1042,29,90,5,6,KGID101042,Saksham,2001-06-07,1,1,False,2014-09-17
1043,29,90,2,7,KGID101043,Aarna,1978-05-24,2,4,False,2017-08-10
1044,29,90,2,6,KGID101044,Ekalinga,1970-06-25,1,7,False,2012-08-28
1045,29,90,3,1,KGID101045,Eshana,1996-08-25,1,8,False,2011-08-05
1046,29,90,2,7,KGID101046,Advik,1994-04-08,1,3,False,2014-08-04
1047,29,90,3,1,KGID101047,Oni,1971-05-08,1,3,False,2000-11-11
1048,29,90,3,1,KGID101048,Harish,1998-12-21,1,2,False,2012-11-02
1049,30,91,2,3,KGID101049,Harrison,1994-03-29,1,3,False,2021-09-05
1050,30,91,6,2,KGID101050,Hemangini,1997-05-16,2,2,False,2004-03-07
1051,30,91,4,6,KGID101051,Vedika,1986-12-21,2,2,False,2010-03-29
1052,30,91,4,6,KGID101052,Orinder,1976-11-20,1,7,False,2000-09-10
1053,30,91,9,5,KGID101053,Neelima,1968-11-03,2,7,False,2022-04-27
1054,30,91,1,2,KGID101054,Garima,1991-01-01,2,3,False,1997-12-14
1055,30,91,1,7,KGID101055,Vaishnavi,1998-10-31,1,7,False,2022-07-15
1056,30,91,4,4,KGID101056,Anmol,1979-01-04,1,3,False,2019-07-16
1057,30,91,1,2,KGID101057,Deepa,1977-01-20,1,5,True,2010-10-12
1058,30,91,2,4,KGID101058,Guneet,2000-08-03,1,1,False,2003-02-18
1059,30,92,1,5,KGID101059,Charita,2000-08-24,1,8,False,2009-05-16
1060,30,92,1,5,KGID101060,Ekani,1976-09-06,1,5,False,2008-08-10
1061,30,92,3,7,KGID101061,Gaurav,1973-11-29,1,3,False,2002-08-27
1062,30,92,4,1,KGID101062,Niharika,1992-09-18,1,1,False,2018-07-19
1063,30,92,5,3,KGID101063,Kashvi,1995-06-10,1,2,False,2011-06-19
1064,30,92,2,2,KGID101064,Nathan,1969-10-02,1,5,False,2017-02-05
1065,30,92,4,5,KGID101065,Netra,1972-02-19,1,3,False,2021-03-17
1066,30,92,4,3,KGID101066,Ayush,1973-06-06,2,2,False,2021-11-25
1067,30,92,2,4,KGID101067,Sai,1995-12-25,2,7,False,2003-10-04
1068,30,92,1,4,KGID101068,Tanmayi,1969-03-29,1,5,False,2006-12-22
1069,30,92,2,2,KGID101069,Rushil,1976-11-02,1,1,False,2020-05-27
1070,30,92,4,6,KGID101070,Yashasvi,1981-01-07,1,2,False,2023-04-17
1071,30,92,4,7,KGID101071,Azaan,1975-10-01,2,5,False,2010-09-12
1072,30,92,5,3,KGID101072,Sanaya,1973-07-24,1,6,False,2021-10-07
1073,30,92,3,4,KGID101073,Inaya,1979-03-25,1,8,False,2020-10-24
